,ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0051235,BP,GO:0051235,maintenance of location,6/59,324/18866,0.000513345844067263,0.00475048614430499,0.00302775410118202,CCL19/CCR7/CD19/CORO1A/LCK/PTPRC,6
GO:0002604,BP,GO:0002604,regulation of dendritic cell antigen processing and presentation,2/59,11/18866,0.000519315367319544,0.00476788754562668,0.00303884500064317,CCL19/CCR7,2
GO:0071706,BP,GO:0071706,tumor necrosis factor superfamily cytokine production,4/59,119/18866,0.000524026330321764,0.00477355235277482,0.0030424555033484,CCL19/GPR18/PTPRC/SASH3,4
GO:1990266,BP,GO:1990266,neutrophil migration,4/59,122/18866,0.000575613646960407,0.00516439610797946,0.00329156238352758,CCL19/CCR7/CXCL13/RHOH,4
GO:1903557,BP,GO:1903557,positive regulation of tumor necrosis factor superfamily cytokine production,3/59,52/18866,0.000575790303634074,0.00516439610797946,0.00329156238352758,CCL19/PTPRC/SASH3,3
GO:0001768,BP,GO:0001768,establishment of T cell polarity,2/59,12/18866,0.000621925506768717,0.00545236948039341,0.00347510413754423,CCL19/CCR7,2
GO:0002468,BP,GO:0002468,dendritic cell antigen processing and presentation,2/59,12/18866,0.000621925506768717,0.00545236948039341,0.00347510413754423,CCL19/CCR7,2
GO:0042492,BP,GO:0042492,gamma-delta T cell differentiation,2/59,12/18866,0.000621925506768717,0.00545236948039341,0.00347510413754423,GPR18/PTPRC,2
GO:0071219,BP,GO:0071219,cellular response to molecule of bacterial origin,5/59,222/18866,0.000644086690870096,0.00556300060410765,0.00354561562381511,AICDA/CD180/CXCL13/IRF8/STAP1,5
GO:0097529,BP,GO:0097529,myeloid leukocyte migration,5/59,222/18866,0.000644086690870096,0.00556300060410765,0.00354561562381511,CCL19/CCR7/CXCL13/RHOH/STAP1,5
GO:0006911,BP,GO:0006911,phagocytosis, engulfment,4/59,126/18866,0.000649883852084769,0.00557179832007971,0.00355122290690284,ARHGAP25/RHOH/STAP1/TRBC1,4
GO:0002699,BP,GO:0002699,positive regulation of immune effector process,5/59,223/18866,0.000657296908572982,0.00559422040435107,0.00356551377220534,BLK/CCL19/PTPRC/SASH3/STAP1,5
GO:0031295,BP,GO:0031295,T cell costimulation,3/59,56/18866,0.000715837327851901,0.00604830669764722,0.00385492870681497,CCL19/CCR7/LCK,3
GO:0001767,BP,GO:0001767,establishment of lymphocyte polarity,2/59,13/18866,0.000733525425255816,0.0061092188989163,0.00389375150549328,CCL19/CCR7,2
GO:0045579,BP,GO:0045579,positive regulation of B cell differentiation,2/59,13/18866,0.000733525425255816,0.0061092188989163,0.00389375150549328,CD27/INPP5D,2
GO:0031294,BP,GO:0031294,lymphocyte costimulation,3/59,58/18866,0.000793297181560989,0.00651397544859235,0.00415172579823616,CCL19/CCR7/LCK,3
GO:0043551,BP,GO:0043551,regulation of phosphatidylinositol 3-kinase activity,3/59,58/18866,0.000793297181560989,0.00651397544859235,0.00415172579823616,CCL19/CCR7/CD19,3
GO:0099024,BP,GO:0099024,plasma membrane invagination,4/59,135/18866,0.000841453874098805,0.00686108543495948,0.00437295866848551,ARHGAP25/RHOH/STAP1/TRBC1,4
GO:0001771,BP,GO:0001771,immunological synapse formation,2/59,14/18866,0.000854059809184483,0.00686781887937315,0.00437725027429579,CCL19/CCR7,2
GO:0045059,BP,GO:0045059,positive thymic T cell selection,2/59,14/18866,0.000854059809184483,0.00686781887937315,0.00437725027429579,PTPRC/ZAP70,2
GO:0046777,BP,GO:0046777,protein autophosphorylation,5/59,237/18866,0.000864396230008471,0.00690332879582107,0.00439988275692848,BLK/LCK/MAP4K1/PTPRC/ZAP70,5
GO:0032956,BP,GO:0032956,regulation of actin cytoskeleton organization,6/59,360/18866,0.000890025794422912,0.00705966038297358,0.00449952173908039,CCR7/CORO1A/CYFIP2/GMFG/RHOH/STAP1,6
GO:0046330,BP,GO:0046330,positive regulation of JNK cascade,4/59,138/18866,0.000913311451039411,0.00719289934710686,0.00458444248357628,CCL19/CCR7/CD27/MAP4K1,4
GO:0002381,BP,GO:0002381,immunoglobulin production involved in immunoglobulin mediated immune response,3/59,61/18866,0.000919161237323261,0.00719289934710686,0.00458444248357628,AICDA/POU2F2/PTPRC,3
GO:0050862,BP,GO:0050862,positive regulation of T cell receptor signaling pathway,2/59,15/18866,0.00098347359283996,0.00764486806167596,0.00487250776522815,CCR7/LCK,2
GO:0002687,BP,GO:0002687,positive regulation of leukocyte migration,4/59,142/18866,0.00101571441770755,0.00783261095688639,0.0049921669545561,CCL19/CCR7/CXCL13/GPSM3,4
GO:0071216,BP,GO:0071216,cellular response to biotic stimulus,5/59,246/18866,0.00102106077654094,0.00783261095688639,0.0049921669545561,AICDA/CD180/CXCL13/IRF8/STAP1,5
GO:0010324,BP,GO:0010324,membrane invagination,4/59,143/18866,0.00104252553594676,0.00794499852884914,0.00506379792486006,ARHGAP25/RHOH/STAP1/TRBC1,4
GO:0046637,BP,GO:0046637,regulation of alpha-beta T cell differentiation,3/59,64/18866,0.00105702525749599,0.00800319123532675,0.00510088743535315,CCL19/SASH3/ZAP70,3
GO:0018108,BP,GO:0018108,peptidyl-tyrosine phosphorylation,6/59,374/18866,0.00108365466690512,0.00815187962329916,0.00519565497341267,BANK1/BLK/LCK/PTPRC/STAP1/ZAP70,6
GO:0018212,BP,GO:0018212,peptidyl-tyrosine modification,6/59,377/18866,0.00112906510878888,0.00843903792851172,0.00537867723889977,BANK1/BLK/LCK/PTPRC/STAP1/ZAP70,6
GO:0050922,BP,GO:0050922,negative regulation of chemotaxis,3/59,66/18866,0.00115581234423652,0.00853696462864256,0.00544109147587041,CXCL13/GPR18/STAP1,3
GO:0051896,BP,GO:0051896,regulation of protein kinase B signaling,5/59,253/18866,0.00115680995825517,0.00853696462864256,0.00544109147587041,BANK1/CCL19/CCR7/CD19/LCK,5
GO:0043550,BP,GO:0043550,regulation of lipid kinase activity,3/59,67/18866,0.00120731549981086,0.00879831170487166,0.00560766278201624,CCL19/CCR7/CD19,3
GO:0072678,BP,GO:0072678,T cell migration,3/59,67/18866,0.00120731549981086,0.00879831170487166,0.00560766278201624,CXCL13/ITGAL/ZAP70,3
GO:0048872,BP,GO:0048872,homeostasis of number of cells,5/59,256/18866,0.00121891351790547,0.00882765939054523,0.00562636772567025,CCR7/CORO1A/IKZF1/INPP5D/SASH3,5
GO:0031334,BP,GO:0031334,positive regulation of protein-containing complex assembly,5/59,257/18866,0.00124015388663991,0.00890105360468372,0.00567314601869342,CCR7/CORO1A/CXCL13/GMFG/TCL1A,5
GO:0097530,BP,GO:0097530,granulocyte migration,4/59,150/18866,0.00124431538384515,0.00890105360468372,0.00567314601869342,CCL19/CCR7/CXCL13/RHOH,4
GO:0002637,BP,GO:0002637,regulation of immunoglobulin production,3/59,68/18866,0.00126024522537752,0.00891161388478922,0.00567987668381438,CD22/PTPRC/SASH3,3
GO:0030889,BP,GO:0030889,negative regulation of B cell proliferation,2/59,17/18866,0.00126872033008148,0.00891161388478922,0.00567987668381438,BLK/INPP5D,2
GO:0048535,BP,GO:0048535,lymph node development,2/59,17/18866,0.00126872033008148,0.00891161388478922,0.00567987668381438,CXCR5/LTB,2
GO:0050729,BP,GO:0050729,positive regulation of inflammatory response,4/59,158/18866,0.00150675838021781,0.0105202411457124,0.00670514602227403,CCR7/GPSM3/IL16/STAP1,4
GO:0002922,BP,GO:0002922,positive regulation of humoral immune response,2/59,19/18866,0.00158883003223295,0.0109619870862936,0.00698669575058524,CCR7/PTPRC,2
GO:0046629,BP,GO:0046629,gamma-delta T cell activation,2/59,19/18866,0.00158883003223295,0.0109619870862936,0.00698669575058524,GPR18/PTPRC,2
GO:0032970,BP,GO:0032970,regulation of actin filament-based process,6/59,405/18866,0.00162703883509835,0.0111595722454392,0.00711262797262806,CCR7/CORO1A/CYFIP2/GMFG/RHOH/STAP1,6
GO:0033077,BP,GO:0033077,T cell differentiation in thymus,3/59,76/18866,0.0017367918070015,0.0117387778727169,0.00748178855117641,CCR7/PTPRC/ZAP70,3
GO:0043491,BP,GO:0043491,protein kinase B signaling,5/59,278/18866,0.00175269214372319,0.0117387778727169,0.00748178855117641,BANK1/CCL19/CCR7/CD19/LCK,5
GO:0002577,BP,GO:0002577,regulation of antigen processing and presentation,2/59,20/18866,0.00176182343715733,0.0117387778727169,0.00748178855117641,CCL19/CCR7,2
GO:0002689,BP,GO:0002689,negative regulation of leukocyte chemotaxis,2/59,20/18866,0.00176182343715733,0.0117387778727169,0.00748178855117641,GPR18/STAP1,2
GO:0071731,BP,GO:0071731,response to nitric oxide,2/59,20/18866,0.00176182343715733,0.0117387778727169,0.00748178855117641,CCL19/CCR7,2
GO:0043367,BP,GO:0043367,CD4-positive, alpha-beta T cell differentiation,3/59,78/18866,0.00187119759806033,0.0123966840871497,0.00790110947506338,CCL19/LY9/SASH3,3
GO:0002819,BP,GO:0002819,regulation of adaptive immune response,4/59,168/18866,0.00188625355794416,0.0124258285229542,0.00791968487605458,CCL19/CD48/PTPRC/SASH3,4
GO:0046641,BP,GO:0046641,positive regulation of alpha-beta T cell proliferation,2/59,21/18866,0.00194337099912075,0.0125887254720822,0.00802350833555116,PTPRC/ZAP70,2
GO:0048305,BP,GO:0048305,immunoglobulin secretion,2/59,21/18866,0.00194337099912075,0.0125887254720822,0.00802350833555116,CD22/POU2F2,2
GO:1903978,BP,GO:1903978,regulation of microglial cell activation,2/59,21/18866,0.00194337099912075,0.0125887254720822,0.00802350833555116,PTPRC/STAP1,2
GO:0032874,BP,GO:0032874,positive regulation of stress-activated MAPK cascade,4/59,170/18866,0.00196940389659714,0.0126868781405098,0.00808606659492634,CCL19/CCR7/CD27/MAP4K1,4
GO:0070304,BP,GO:0070304,positive regulation of stress-activated protein kinase signaling cascade,4/59,172/18866,0.00205506227881403,0.0131659484455888,0.00839140525646445,CCL19/CCR7/CD27/MAP4K1,4
GO:0010560,BP,GO:0010560,positive regulation of glycoprotein biosynthetic process,2/59,22/18866,0.00213341936069554,0.0135817926184885,0.00865644631998997,CCL19/CCR7,2
GO:0030833,BP,GO:0030833,regulation of actin filament polymerization,4/59,174/18866,0.00214326744579922,0.0135817926184885,0.00865644631998997,CCR7/CORO1A/CYFIP2/GMFG,4
GO:0030099,BP,GO:0030099,myeloid cell differentiation,6/59,431/18866,0.00222536273574896,0.0140257997290988,0.00893943722013522,CCL19/CCR7/IKZF1/INPP5D/IRF8/PRKCB,6
GO:0007015,BP,GO:0007015,actin filament organization,6/59,434/18866,0.00230384773683861,0.014442400328784,0.00920496039732913,ARHGAP25/CCR7/CORO1A/CYFIP2/GMFG/RHOH,6
GO:0051897,BP,GO:0051897,positive regulation of protein kinase B signaling,4/59,178/18866,0.00232747243743791,0.0145124751981423,0.00924962308376675,CCL19/CCR7/CD19/LCK,4
GO:0002407,BP,GO:0002407,dendritic cell chemotaxis,2/59,24/18866,0.00253880625323727,0.0156626883136225,0.00998271910211926,CCL19/CCR7,2
GO:0034695,BP,GO:0034695,response to prostaglandin E,2/59,24/18866,0.00253880625323727,0.0156626883136225,0.00998271910211926,CCL19/CCR7,2
GO:0120032,BP,GO:0120032,regulation of plasma membrane bounded cell projection assembly,4/59,183/18866,0.00257273907402449,0.0157884934753292,0.0100629018629434,CCL19/CCR7/PPP1R16B/STAP1,4
GO:0002695,BP,GO:0002695,negative regulation of leukocyte activation,4/59,184/18866,0.0026238414296003,0.0159343703485101,0.0101558774632555,BANK1/BLK/INPP5D/PTPRC,4
GO:0046328,BP,GO:0046328,regulation of JNK cascade,4/59,184/18866,0.0026238414296003,0.0159343703485101,0.0101558774632555,CCL19/CCR7/CD27/MAP4K1,4
GO:0060491,BP,GO:0060491,regulation of cell projection assembly,4/59,185/18866,0.00267563784610697,0.0161647343448742,0.0103027014963268,CCL19/CCR7/PPP1R16B/STAP1,4
GO:0043254,BP,GO:0043254,regulation of protein-containing complex assembly,6/59,449/18866,0.00272813584604169,0.016396940188065,0.0104506994427858,CCR7/CORO1A/CXCL13/CYFIP2/GMFG/TCL1A,6
GO:0019932,BP,GO:0019932,second-messenger-mediated signaling,6/59,456/18866,0.00294515177557732,0.0174464188064971,0.0111195916560323,CCR7/CD22/CXCR5/P2RX5/PTPRC/ZAP70,6
GO:0008064,BP,GO:0008064,regulation of actin polymerization or depolymerization,4/59,190/18866,0.00294519548291248,0.0174464188064971,0.0111195916560323,CCR7/CORO1A/CYFIP2/GMFG,4
GO:0032743,BP,GO:0032743,positive regulation of interleukin-2 production,2/59,26/18866,0.0029775620433044,0.0174464188064971,0.0111195916560323,PTPRC/SASH3,2
GO:0090023,BP,GO:0090023,positive regulation of neutrophil chemotaxis,2/59,26/18866,0.0029775620433044,0.0174464188064971,0.0111195916560323,CCL19/CCR7,2
GO:1903020,BP,GO:1903020,positive regulation of glycoprotein metabolic process,2/59,26/18866,0.0029775620433044,0.0174464188064971,0.0111195916560323,CCL19/CCR7,2
GO:0030832,BP,GO:0030832,regulation of actin filament length,4/59,191/18866,0.00300125489092291,0.0174973160140806,0.0111520313315346,CCR7/CORO1A/CYFIP2/GMFG,4
GO:0030041,BP,GO:0030041,actin filament polymerization,4/59,193/18866,0.00311555882830524,0.018073341262706,0.0115191648744881,CCR7/CORO1A/CYFIP2/GMFG,4
GO:1903725,BP,GO:1903725,regulation of phospholipid metabolic process,3/59,95/18866,0.003279058708393,0.0189276359108229,0.0120636552794448,CCL19/CCR7/CD19,3
GO:0002335,BP,GO:0002335,mature B cell differentiation,2/59,28/18866,0.0034492684583714,0.0198120542978377,0.0126273452507659,CD19/POU2F2,2
GO:0035710,BP,GO:0035710,CD4-positive, alpha-beta T cell activation,3/59,97/18866,0.00347748393908592,0.0198762072204617,0.0126682335448641,CCL19/LY9/SASH3,3
GO:0036336,BP,GO:0036336,dendritic cell migration,2/59,29/18866,0.00369734847158039,0.020726482297417,0.01321016204927,CCL19/CCR7,2
GO:0045577,BP,GO:0045577,regulation of B cell differentiation,2/59,29/18866,0.00369734847158039,0.020726482297417,0.01321016204927,CD27/INPP5D,2
GO:0048873,BP,GO:0048873,homeostasis of number of cells within a tissue,2/59,29/18866,0.00369734847158039,0.020726482297417,0.01321016204927,CORO1A/SASH3,2
GO:0071624,BP,GO:0071624,positive regulation of granulocyte chemotaxis,2/59,29/18866,0.00369734847158039,0.020726482297417,0.01321016204927,CCL19/CCR7,2
GO:0050848,BP,GO:0050848,regulation of calcium-mediated signaling,3/59,100/18866,0.00378866614113564,0.0211367689979146,0.0134716610206082,CD22/P2RX5/ZAP70,3
GO:0043087,BP,GO:0043087,regulation of GTPase activity,6/59,481/18866,0.00382733487807137,0.0212508212753867,0.0135443530020972,ACAP1/ARHGAP25/CCL19/CCR7/CXCL13/RHOH,6
GO:0010522,BP,GO:0010522,regulation of calcium ion transport into cytosol,3/59,101/18866,0.00389604557779595,0.0214282506778777,0.0136574388178945,CD19/CORO1A/P2RX5,3
GO:0030838,BP,GO:0030838,positive regulation of actin filament polymerization,3/59,101/18866,0.00389604557779595,0.0214282506778777,0.0136574388178945,CCR7/CORO1A/GMFG,3
GO:0043372,BP,GO:0043372,positive regulation of CD4-positive, alpha-beta T cell differentiation,2/59,30/18866,0.00395351099517354,0.0215410926185624,0.0137293593831408,CCL19/SASH3,2
GO:0051125,BP,GO:0051125,regulation of actin nucleation,2/59,30/18866,0.00395351099517354,0.0215410926185624,0.0137293593831408,CORO1A/GMFG,2
GO:0050866,BP,GO:0050866,negative regulation of cell activation,4/59,207/18866,0.00400017489089824,0.0216939717338946,0.0138267979092982,BANK1/BLK/INPP5D/PTPRC,4
GO:0030593,BP,GO:0030593,neutrophil chemotaxis,3/59,103/18866,0.0041163411171486,0.0222206191786818,0.0141624601788836,CCL19/CCR7/CXCL13,3
GO:0050858,BP,GO:0050858,negative regulation of antigen receptor-mediated signaling pathway,2/59,31/18866,0.00421770480035342,0.022517516565201,0.0143516897129475,CD22/PVRIG,2
GO:1902624,BP,GO:1902624,positive regulation of neutrophil migration,2/59,31/18866,0.00421770480035342,0.022517516565201,0.0143516897129475,CCL19/CCR7,2
GO:0032649,BP,GO:0032649,regulation of interferon-gamma production,3/59,104/18866,0.00422927626739195,0.022517516565201,0.0143516897129475,CCR7/IRF8/SASH3,3
GO:0002703,BP,GO:0002703,regulation of leukocyte mediated immunity,4/59,211/18866,0.00428116305967807,0.0226901642162938,0.014461727847525,BLK/PTPRC/SASH3/STAP1,4
GO:0002824,BP,GO:0002824,positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,3/59,105/18866,0.00434408213894241,0.0229194559909812,0.0146078684929428,CCL19/PTPRC/SASH3,3
GO:0007254,BP,GO:0007254,JNK cascade,4/59,213/18866,0.00442654142038152,0.0232493121448867,0.0148181045177304,CCL19/CCR7/CD27/MAP4K1,4
GO:0034694,BP,GO:0034694,response to prostaglandin,2/59,32/18866,0.00448987889022812,0.0234762277399372,0.0149627306891718,CCL19/CCR7,2
GO:0001909,BP,GO:0001909,leukocyte mediated cytotoxicity,3/59,108/18866,0.00469981519098172,0.0243938578671899,0.0155475883851549,CORO1A/PTPRC/STAP1,3
GO:0035025,BP,GO:0035025,positive regulation of Rho protein signal transduction,2/59,33/18866,0.00476998249890163,0.0243938578671899,0.0155475883851549,GPR18/P2RY10,2
GO:0035590,BP,GO:0035590,purinergic nucleotide receptor signaling pathway,2/59,33/18866,0.00476998249890163,0.0243938578671899,0.0155475883851549,P2RX5/P2RY10,2
GO:0046640,BP,GO:0046640,regulation of alpha-beta T cell proliferation,2/59,33/18866,0.00476998249890163,0.0243938578671899,0.0155475883851549,PTPRC/ZAP70,2
GO:0090022,BP,GO:0090022,regulation of neutrophil chemotaxis,2/59,33/18866,0.00476998249890163,0.0243938578671899,0.0155475883851549,CCL19/CCR7,2
GO:0002286,BP,GO:0002286,T cell activation involved in immune response,3/59,109/18866,0.00482219437960899,0.0244464288983656,0.0155810948833132,CCL19/ITGAL/LY9,3
GO:0090630,BP,GO:0090630,activation of GTPase activity,3/59,109/18866,0.00482219437960899,0.0244464288983656,0.0155810948833132,ARHGAP25/CCR7/CXCL13,3
GO:0002821,BP,GO:0002821,positive regulation of adaptive immune response,3/59,110/18866,0.00494648883093186,0.0249679912418465,0.0159135161295871,CCL19/PTPRC/SASH3,3
GO:0008154,BP,GO:0008154,actin polymerization or depolymerization,4/59,221/18866,0.00504142519618229,0.0251692613711898,0.0160417969920195,CCR7/CORO1A/CYFIP2/GMFG,4
GO:0033198,BP,GO:0033198,response to ATP,2/59,34/18866,0.0050579650905675,0.0251692613711898,0.0160417969920195,P2RX5/SELL,2
GO:0051482,BP,GO:0051482,positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway,2/59,34/18866,0.0050579650905675,0.0251692613711898,0.0160417969920195,GPR18/P2RY10,2
GO:0032652,BP,GO:0032652,regulation of interleukin-1 production,3/59,111/18866,0.00507270705165488,0.0251692613711898,0.0160417969920195,CCL19/CCR7/IL16,3
GO:0032609,BP,GO:0032609,interferon-gamma production,3/59,115/18866,0.00559698316918242,0.0276528914206216,0.0176247552071489,CCR7/IRF8/SASH3,3
GO:0046633,BP,GO:0046633,alpha-beta T cell proliferation,2/59,36/18866,0.00565736622468248,0.0277163404116797,0.0176651948457578,PTPRC/ZAP70,2
GO:2000516,BP,GO:2000516,positive regulation of CD4-positive, alpha-beta T cell activation,2/59,36/18866,0.00565736622468248,0.0277163404116797,0.0176651948457578,CCL19/SASH3,2
GO:0051495,BP,GO:0051495,positive regulation of cytoskeleton organization,4/59,230/18866,0.00579904354971331,0.0282915681128273,0.0180318200664946,CCR7/CORO1A/GMFG/STAP1,4
GO:0032271,BP,GO:0032271,regulation of protein polymerization,4/59,231/18866,0.00588765348287165,0.0286041831709514,0.0182310673636289,CCR7/CORO1A/CYFIP2/GMFG,4
GO:0097305,BP,GO:0097305,response to alcohol,4/59,234/18866,0.00615890505244398,0.0297978559798742,0.018991862708126,CCL19/CCR7/CD27/MAP4K1,4
GO:0032872,BP,GO:0032872,regulation of stress-activated MAPK cascade,4/59,237/18866,0.00643837308846695,0.0309132749363637,0.019702782436646,CCL19/CCR7/CD27/MAP4K1,4
GO:0032612,BP,GO:0032612,interleukin-1 production,3/59,121/18866,0.00644247496529708,0.0309132749363637,0.019702782436646,CCL19/CCR7/IL16,3
GO:0038179,BP,GO:0038179,neurotrophin signaling pathway,2/59,39/18866,0.00661431003330181,0.0314218158211551,0.0200269043691753,CORO1A/CYFIP2,2
GO:2000249,BP,GO:2000249,regulation of actin cytoskeleton reorganization,2/59,39/18866,0.00661431003330181,0.0314218158211551,0.0200269043691753,GMFG/STAP1,2
GO:2000116,BP,GO:2000116,regulation of cysteine-type endopeptidase activity,4/59,239/18866,0.00662930248027801,0.0314218158211551,0.0200269043691753,ATP2A3/CD27/CYFIP2/LCK,4
GO:0070302,BP,GO:0070302,regulation of stress-activated protein kinase signaling cascade,4/59,240/18866,0.00672616411100711,0.0317518516333372,0.0202372549003666,CCL19/CCR7/CD27/MAP4K1,4
GO:0007257,BP,GO:0007257,activation of JUN kinase activity,2/59,40/18866,0.00694851804261514,0.0326692420874567,0.0208219598390759,CCL19/MAP4K1,2
GO:0030890,BP,GO:0030890,positive regulation of B cell proliferation,2/59,41/18866,0.00729025765132878,0.0341383149455797,0.0217582832459865,PTPRC/SASH3,2
GO:0071621,BP,GO:0071621,granulocyte chemotaxis,3/59,127/18866,0.00736027211355704,0.03432830913763,0.0218793773144054,CCL19/CCR7/CXCL13,3
GO:0043122,BP,GO:0043122,regulation of I-kappaB kinase/NF-kappaB signaling,4/59,252/18866,0.00796263528048017,0.0368517617325863,0.0234877166951394,CCL19/CCR7/PRKCB/RHOH,4
GO:0050850,BP,GO:0050850,positive regulation of calcium-mediated signaling,2/59,43/18866,0.00799613697971212,0.0368517617325863,0.0234877166951394,P2RX5/ZAP70,2
GO:0150077,BP,GO:0150077,regulation of neuroinflammatory response,2/59,43/18866,0.00799613697971212,0.0368517617325863,0.0234877166951394,PTPRC/STAP1,2
GO:0051924,BP,GO:0051924,regulation of calcium ion transport,4/59,253/18866,0.00807196580774482,0.0370547721725609,0.0236171067561867,CD19/CORO1A/IL16/P2RX5,4
GO:0035307,BP,GO:0035307,positive regulation of protein dephosphorylation,2/59,44/18866,0.00836017991007932,0.0382273324515784,0.0243644458886109,PPP1R16B/PTPRC,2
GO:0043547,BP,GO:0043547,positive regulation of GTPase activity,5/59,406/18866,0.00870332445050199,0.0396147858450307,0.0252487485840856,ACAP1/ARHGAP25/CCL19/CCR7/CXCL13,5
GO:0002639,BP,GO:0002639,positive regulation of immunoglobulin production,2/59,45/18866,0.00873156085949647,0.0396147858450307,0.0252487485840856,PTPRC/SASH3,2
GO:0032273,BP,GO:0032273,positive regulation of protein polymerization,3/59,137/18866,0.00905446507506,0.0409205669671316,0.0260809969114335,CCR7/CORO1A/GMFG,3
GO:0051489,BP,GO:0051489,regulation of filopodium assembly,2/59,46/18866,0.00911023198371079,0.0410136312471304,0.0261403120524276,CCR7/PPP1R16B,2
GO:0002705,BP,GO:0002705,positive regulation of leukocyte mediated immunity,3/59,138/18866,0.00923537960003823,0.0414171254370945,0.0263974817717692,PTPRC/SASH3/STAP1,3
GO:0010559,BP,GO:0010559,regulation of glycoprotein biosynthetic process,2/59,47/18866,0.00949614565706907,0.042423394008209,0.0270388337724975,CCL19/CCR7,2
GO:0043370,BP,GO:0043370,regulation of CD4-positive, alpha-beta T cell differentiation,2/59,48/18866,0.00988925447165605,0.0440109569234769,0.0280506776094382,CCL19/SASH3,2
GO:0002686,BP,GO:0002686,negative regulation of leukocyte migration,2/59,49/18866,0.0102895112364358,0.0454453412942581,0.0289648920770481,GPR18/STAP1,2
GO:0032663,BP,GO:0032663,regulation of interleukin-2 production,2/59,49/18866,0.0102895112364358,0.0454453412942581,0.0289648920770481,PTPRC/SASH3,2
GO:0002700,BP,GO:0002700,regulation of production of molecular mediator of immune response,3/59,144/18866,0.0103653822998873,0.045607682119504,0.0290683610872708,CD22/PTPRC/SASH3,3
GO:0050727,BP,GO:0050727,regulation of inflammatory response,5/59,425/18866,0.0104721759046167,0.0459043500179814,0.0292574443555971,CCR7/GPSM3/IL16/PTPRC/STAP1,5
GO:0002431,BP,GO:0002431,Fc receptor mediated stimulatory signaling pathway,3/59,145/18866,0.0105611797787702,0.0461211071986742,0.0293955959937384,BLK/CYFIP2/PTPRC,3
GO:0001774,BP,GO:0001774,microglial cell activation,2/59,50/18866,0.0106968689763962,0.0461946267647334,0.0294424541806462,PTPRC/STAP1,2
GO:0002269,BP,GO:0002269,leukocyte activation involved in inflammatory response,2/59,50/18866,0.0106968689763962,0.0461946267647334,0.0294424541806462,PTPRC/STAP1,2
GO:0002711,BP,GO:0002711,positive regulation of T cell mediated immunity,2/59,50/18866,0.0106968689763962,0.0461946267647334,0.0294424541806462,PTPRC/SASH3,2
GO:0002204,BP,GO:0002204,somatic recombination of immunoglobulin genes involved in immune response,2/59,51/18866,0.0111112809316969,0.0473822171262467,0.0301993728366256,AICDA/PTPRC,2
GO:0002208,BP,GO:0002208,somatic diversification of immunoglobulins involved in immune response,2/59,51/18866,0.0111112809316969,0.0473822171262467,0.0301993728366256,AICDA/PTPRC,2
GO:0045190,BP,GO:0045190,isotype switching,2/59,51/18866,0.0111112809316969,0.0473822171262467,0.0301993728366256,AICDA/PTPRC,2
GO:0110053,BP,GO:0110053,regulation of actin filament organization,4/59,278/18866,0.0111344146591695,0.0473822171262467,0.0301993728366256,CCR7/CORO1A/CYFIP2/GMFG,4
GO:0001912,BP,GO:0001912,positive regulation of leukocyte mediated cytotoxicity,2/59,52/18866,0.0115327005568194,0.0487214813378675,0.0310529618349142,PTPRC/STAP1,2
GO:0071622,BP,GO:0071622,regulation of granulocyte chemotaxis,2/59,52/18866,0.0115327005568194,0.0487214813378675,0.0310529618349142,CCL19/CCR7,2
GO:2001056,BP,GO:2001056,positive regulation of cysteine-type endopeptidase activity,3/59,151/18866,0.0117811466909741,0.0495913972623676,0.0316074085648023,ATP2A3/CYFIP2/LCK,3
GO:0001772,CC,GO:0001772,immunological synapse,6/60,39/19559,1.94407720317846e-09,1.6330248506699e-07,1.30969411582549e-07,CD37/CD53/CORO1A/LCK/RHOH/ZAP70,6
GO:0009897,CC,GO:0009897,external side of plasma membrane,11/60,417/19559,4.86332571849243e-08,2.04259680176682e-06,1.63817287359745e-06,CCR7/CD19/CD22/CD27/CD79A/CD79B/CXCR5/MS4A1/PTPRC/SELL/TRBC1,11
GO:0045121,CC,GO:0045121,membrane raft,8/60,329/19559,7.03748074231797e-06,0.000151099149132394,0.000121182274993398,CD19/CD48/CD79A/INPP5D/LCK/MS4A1/PTPRC/ZAP70,8
GO:0098857,CC,GO:0098857,membrane microdomain,8/60,330/19559,7.19519757773303e-06,0.000151099149132394,0.000121182274993398,CD19/CD48/CD79A/INPP5D/LCK/MS4A1/PTPRC/ZAP70,8
GO:0098589,CC,GO:0098589,membrane region,8/60,343/19559,9.53405224296301e-06,0.000160172077681779,0.000128458809168344,CD19/CD48/CD79A/INPP5D/LCK/MS4A1/PTPRC/ZAP70,8
GO:0009898,CC,GO:0009898,cytoplasmic side of plasma membrane,4/60,164/19559,0.00161270632052261,0.0225778884873166,0.0181075797392013,BLK/LCK/PTPRC/ZAP70,4
GO:0098802,CC,GO:0098802,plasma membrane signaling receptor complex,5/60,307/19559,0.00248761943204067,0.0278221783149108,0.0223135264680989,CD79A/CD79B/ITGAL/TRBC1/ZAP70,5
GO:0098562,CC,GO:0098562,cytoplasmic side of membrane,4/60,188/19559,0.00264973126808674,0.0278221783149108,0.0223135264680989,BLK/LCK/PTPRC/ZAP70,4
