,ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0019852,BP,GO:0019852,L-ascorbic acid metabolic process,8/4326,11/18866,0.000635527650525368,0.00541250701043459,0.00391284782812133,AKR1A1/CYB5A/GCLC/GSTO1/RGN/SLC23A2/SLC2A1/SLC2A3,8
GO:0070203,BP,GO:0070203,regulation of establishment of protein localization to telomere,8/4326,11/18866,0.000635527650525368,0.00541250701043459,0.00391284782812133,CCT2/CCT4/CCT5/CCT6A/CCT7/CCT8/TERF1/WRAP53,8
GO:0009185,BP,GO:0009185,ribonucleoside diphosphate metabolic process,49/4326,139/18866,0.000638598177467497,0.0054242883502193,0.00392136487755888,ACTN3/ADPGK/AK2/APP/CASK/CMPK1/DDIT4/DHTKD1/DLG2/ENO1/ENO2/ENTPD5/FOXK2/GALK1/GCKR/GUK1/HIF1A/HK1/HK2/IGF1/LDHA/NCOR1/NDC1/NUP107/NUP133/NUP153/NUP155/NUP160/NUP205/NUP210/NUP37/NUP43/NUP50/NUP62/NUP85/NUP93/PFKFB2/PFKM/PGAM2/PGM1/PKM/POM121C/PPARGC1A/PRKAG1/RAE1/SLC4A4/TJP2/ZBTB20/ZBTB7A,49
GO:0043401,BP,GO:0043401,steroid hormone mediated signaling pathway,49/4326,139/18866,0.000638598177467497,0.0054242883502193,0.00392136487755888,AKAP13/AR/ARRB2/AXIN1/BMP7/BRCA1/CALCOCO1/CALR/CARM1/CBFB/CLOCK/CNOT1/CRY1/CRY2/DAXX/DDX54/HDAC1/JAK2/LBH/LEF1/MED1/NCOA4/NCOR1/NR2C1/PAGR1/PARK7/PARP1/PGRMC2/PHB/PHB2/PIAS2/PMEPA1/PRMT2/RHOA/RNF14/SAFB/SAFB2/SFRP1/SIRT1/SKP2/STRN3/TP63/UBA5/UFL1/UFSP2/WBP2/YWHAH/ZBTB7A/ZMIZ1,49
GO:0044242,BP,GO:0044242,cellular lipid catabolic process,76/4326,236/18866,0.000646607387984371,0.00548507322525001,0.00396530790909455,ABCD3/ABHD5/ACAA1/ACAA2/ACACB/ACADM/ACADVL/ACAT1/ACOX1/ACOX2/ACOX3/AKR1C3/AKT1/ALDH3A2/AMACR/APOA1/APOB/APOC1/ASAH1/BDH2/CPT2/CRAT/CROT/CYP26A1/CYP4F11/CYP4F12/DAGLA/DECR1/ECHDC2/ECHS1/EHHADH/ETFDH/FGF21/FUCA1/GALC/GCDH/GDPD3/GLA/HADHA/HADHB/HEXB/HPGD/HSD17B4/INPP5F/IRS1/LIPC/LIPG/LPIN1/LPIN2/MGLL/MGST2/MLYCD/NEU1/PCCA/PCCB/PCK2/PEX13/PEX7/PLA2G15/PLA2G5/PLA2G7/PLBD1/PLCG1/PLCG2/PNPLA4/PPT1/PRDX6/PRKCD/SCARB1/SCP2/SLC25A17/SMPD1/SMPD2/SMPD3/SPHK1/TWIST1,76
GO:2001243,BP,GO:2001243,negative regulation of intrinsic apoptotic signaling pathway,37/4326,98/18866,0.000661505043669711,0.00560405458602931,0.00405132275548914,ACKR3/AKT1/ATAD5/BCL2L2/BDKRB2/BID/DNAJA1/ENO1/GRINA/HDAC1/HIF1A/HSPB1/HTRA2/IVNS1ABP/KDM1A/MAPK7/MAPK8IP1/MMP9/MUC1/NDUFA13/NOC2L/NOL3/NONO/OPA1/PARK7/PARL/PINK1/PLAUR/PPIF/RRN3/SIRT1/SNAI2/TMBIM6/TMEM161A/TRAP1/USP47/VDAC2,37
GO:0007409,BP,GO:0007409,axonogenesis,141/4326,482/18866,0.000664979759784588,0.00562607875712487,0.00406724462494285,ADARB1/ALCAM/ANK3/APBB2/APOE/APP/ARTN/AUTS2/B3GNT2/B4GALT5/BAIAP2/BCL11B/BMP7/BSG/CDH11/CDK5/CHN1/CHODL/COBL/CRABP2/CRMP1/CTTN/CXCR4/CYFIP1/DLX5/DOK4/DVL1/EFNA1/EFNA4/EFNA5/EFNB1/ENAH/EPHA1/EPHA2/EPHB4/EPHB6/ERBB2/EVL/EXT1/EZR/FEZ1/FLOT1/FN1/FOXD1/GAB1/GAB2/GDI1/GLI2/GLI3/GOLGA4/GRB10/GRB7/GSK3B/HSP90AA1/HSP90AB1/ILK/ITGA4/ITGB1/KIF13B/KIF5C/KLF7/LAMA3/LAMA5/LAMB2/LAMC2/LIMK1/MACF1/MAP1A/MAP2K1/MAPK3/MAPK7/MAPT/MARK2/MYCBP2/MYH10/MYOT/NEFL/NEO1/NFASC/NKX6-1/NOTCH2/NRCAM/NRP1/NTRK2/PAK2/PARD3/PIK3CA/PIK3CD/PIK3R1/PITPNA/PLCG1/PLXNA1/PLXNA2/PLXNA3/PLXNB1/PLXNB3/PLXNC1/PLXND1/POU4F1/PTK2/PTPRZ1/RAB11A/RAB8A/RAC2/RANBP9/RHOA/RHOG/ROBO4/RUFY3/RYK/SEMA3C/SEMA3F/SEMA4C/SEMA4D/SEMA4F/SEMA5A/SHC1/SHC3/SHOX2/SIAH1/SKIL/SPAST/SPP1/SPTAN1/SPTBN2/STMN1/THY1/TIAM1/TNFRSF12A/TOP2B/TRAK1/TRAK2/TRIO/UCHL1/ULK1/USP9X/VEGFA/VLDLR/XK/YTHDF1/ZSWIM8,141
GO:0006294,BP,GO:0006294,nucleotide-excision repair, preincision complex assembly,15/4326,29/18866,0.00068058084044385,0.00575050565578706,0.00415719619807738,CDK7/CHD1L/CUL4B/DDB1/ERCC3/ERCC5/GTF2H4/MNAT1/PARP1/RPA1/RPA3/UBB/UBC/XPA/XPC,15
GO:1901888,BP,GO:1901888,regulation of cell junction assembly,66/4326,200/18866,0.000690013496401751,0.00582255483184155,0.00420928249773468,ACE2/ACVRL1/AGRN/AMIGO2/APP/ARF6/ARHGAP6/ASIC2/BHLHB9/CBFB/CLASP2/CLDN1/CLSTN1/COL16A1/CORO1C/DLC1/DUSP22/DUSP3/EFNA5/EIF4G1/EPHA2/F11R/FAM107A/FLOT1/FZD1/GPM6B/GREM1/GRID2/IL1RAP/IL1RAPL1/ITGB1BP1/LDB1/LIMCH1/LRFN4/MACF1/MEF2C/MMP14/MYOC/NRP1/NTRK2/OCLN/PDLIM5/PRKCH/PTK2/RAB17/RAP1A/RAP1B/RAPGEF2/RHOA/RHOD/ROCK1/S100A10/SEMA4D/SFRP1/SIX1/SLC9A1/SLK/SNAI2/SRPX2/THBS1/THBS2/THY1/TJP1/TLR2/TPBG/VEGFA,66
GO:0071482,BP,GO:0071482,cellular response to light stimulus,46/4326,129/18866,0.000694094152046323,0.00584931244778225,0.00422862630259579,ACTR5/AQP1/ATR/AURKB/BAK1/BAX/CALM1/CASP9/CDC25A/CHEK1/CNGA1/CRY1/CRY2/CUL4B/DDB1/EIF2S1/GNB1/GUCY2D/KDM1A/MAPK13/MC1R/METAP2/METTL3/N4BP1/NMT1/NOC2L/OPN1SW/OPN3/PARP1/PBK/PCNA/PDE6A/PIK3R1/POLD1/PTN/PTPRK/RS1/RUVBL2/SIRT1/ST20/TMEM161A/USP47/XPA/XPC/YY1/ZBTB1,46
GO:0006415,BP,GO:0006415,translational termination,39/4326,105/18866,0.000698232393459953,0.00587071832192043,0.00424410118844244,ABCE1/APEH/DAP3/EIF5A2/ERAL1/ETF1/GLE1/GSPT1/MRPL11/MRPL13/MRPL15/MRPL16/MRPL17/MRPL18/MRPL19/MRPL2/MRPL22/MRPL24/MRPL28/MRPL3/MRPL33/MRPL35/MRPL39/MRPL4/MRPL42/MRPL52/MRPL9/MRPS10/MRPS12/MRPS17/MRPS18C/MRPS2/MRPS28/MRPS33/MRPS34/OXA1L/PTCD3/TRMT112/UPF1,39
GO:0009135,BP,GO:0009135,purine nucleoside diphosphate metabolic process,48/4326,136/18866,0.000699373286872637,0.00587071832192043,0.00424410118844244,ACTN3/ADPGK/AK2/APP/CASK/DDIT4/DHTKD1/DLG2/ENO1/ENO2/ENTPD5/FOXK2/GALK1/GCKR/GUK1/HIF1A/HK1/HK2/IGF1/LDHA/NCOR1/NDC1/NUP107/NUP133/NUP153/NUP155/NUP160/NUP205/NUP210/NUP37/NUP43/NUP50/NUP62/NUP85/NUP93/PFKFB2/PFKM/PGAM2/PGM1/PKM/POM121C/PPARGC1A/PRKAG1/RAE1/SLC4A4/TJP2/ZBTB20/ZBTB7A,48
GO:0009179,BP,GO:0009179,purine ribonucleoside diphosphate metabolic process,48/4326,136/18866,0.000699373286872637,0.00587071832192043,0.00424410118844244,ACTN3/ADPGK/AK2/APP/CASK/DDIT4/DHTKD1/DLG2/ENO1/ENO2/ENTPD5/FOXK2/GALK1/GCKR/GUK1/HIF1A/HK1/HK2/IGF1/LDHA/NCOR1/NDC1/NUP107/NUP133/NUP153/NUP155/NUP160/NUP205/NUP210/NUP37/NUP43/NUP50/NUP62/NUP85/NUP93/PFKFB2/PFKM/PGAM2/PGM1/PKM/POM121C/PPARGC1A/PRKAG1/RAE1/SLC4A4/TJP2/ZBTB20/ZBTB7A,48
GO:0072384,BP,GO:0072384,organelle transport along microtubule,33/4326,85/18866,0.00071701195389796,0.00601093463306895,0.00434546735526438,AP3B1/AP3M2/AP3S1/BICD1/BLOC1S1/COPG1/DYNC1H1/DYNC1I1/FBXW11/FEZ1/FYCO1/HIF1A/HTT/KIF1B/KIF1C/KIF23/KIF3B/KIFAP3/LRPPRC/MAPT/MREG/NDE1/NEFL/OPA1/PEX14/RASGRP1/RHOT2/SPAST/SUN2/TRAK1/TRAK2/UBB/UCHL1,33
GO:0046822,BP,GO:0046822,regulation of nucleocytoplasmic transport,41/4326,112/18866,0.000726329224454385,0.00608111577245012,0.00439620320064496,ANP32B/CAMK1/CDK1/CDK5/CHP1/CHP2/CPSF6/DHX9/ECT2/FERMT1/GLI3/GSK3B/GTSE1/HSP90AB1/IFI27/JAK2/KHDRBS1/MAPK14/MDFIC/MX2/NCBP2/NOLC1/NUP153/NUP62/PARK7/PIK3R1/PKIA/PRKCD/PTPN14/RANGAP1/RAPGEF3/SETD2/SIRT7/SP100/TGFB1/TRIM28/TXN/XPO1/XPO4/ZIC1/ZPR1,41
GO:0035456,BP,GO:0035456,response to interferon-beta,16/4326,32/18866,0.000736377404899804,0.00614913145392028,0.00444537357788523,AIM2/BST2/CAPN2/HTRA2/IFI16/IFITM1/IFITM2/IFITM3/IFNAR2/IKBKE/IRF1/NDUFA13/PLSCR1/STAT1/TLR3/XAF1,16
GO:1904427,BP,GO:1904427,positive regulation of calcium ion transmembrane transport,29/4326,72/18866,0.000736762000876408,0.00614913145392028,0.00444537357788523,AKAP6/ANK2/ATP1B1/BAX/CALM1/CDK5/CEMIP/CXCL10/CXCL11/CXCL9/EHD3/F2R/FGF14/G6PD/GJC2/GSTO1/HSPA2/HTT/P2RY6/PDPK1/PLCG1/PLCG2/RGN/SLC9A1/SRI/STIM1/SUMO1/THY1/XCL1,29
GO:0035455,BP,GO:0035455,response to interferon-alpha,12/4326,21/18866,0.00073732198304394,0.00614913145392028,0.00444537357788523,ADAR/AXL/BST2/EIF2AK2/IFIT2/IFIT3/IFITM1/IFITM2/IFITM3/IFNAR2/LAMP3/MX2,12
GO:0035384,BP,GO:0035384,thioester biosynthetic process,23/4326,53/18866,0.000751233436405918,0.00624086692001299,0.00451169162949617,ACACA/ACACB/ACAT1/ACLY/ACSL3/ACSL4/ACSL5/CBR4/ELOVL4/ELOVL5/ELOVL6/GCDH/MLYCD/MPC1/PDHB/PDK1/PDK2/PDP1/PPCS/PPT1/SCD/SCD5/TECR,23
GO:0071616,BP,GO:0071616,acyl-CoA biosynthetic process,23/4326,53/18866,0.000751233436405918,0.00624086692001299,0.00451169162949617,ACACA/ACACB/ACAT1/ACLY/ACSL3/ACSL4/ACSL5/CBR4/ELOVL4/ELOVL5/ELOVL6/GCDH/MLYCD/MPC1/PDHB/PDK1/PDK2/PDP1/PPCS/PPT1/SCD/SCD5/TECR,23
GO:0072698,BP,GO:0072698,protein localization to microtubule cytoskeleton,23/4326,53/18866,0.000751233436405918,0.00624086692001299,0.00451169162949617,ABHD17A/ABHD17B/AURKA/BICD1/CEP131/CEP72/CEP83/DCTN2/DIAPH1/DVL1/GSK3B/HNRNPU/KIF20B/MAP1A/MAPRE1/MID2/NUP62/PCM1/SNX10/SPAG5/STIL/TTK/WRAP73,23
GO:0009262,BP,GO:0009262,deoxyribonucleotide metabolic process,17/4326,35/18866,0.000774337291091942,0.00641818518446806,0.0046398798026702,ADA/ADK/DCK/DCTPP1/DGUOK/DTYMK/DUT/GUK1/MBD4/NTHL1/NUDT1/RRM1/RRM2/TBPL1/TDG/TYMS/UNG,17
GO:0043616,BP,GO:0043616,keratinocyte proliferation,22/4326,50/18866,0.000774574137347933,0.00641818518446806,0.0046398798026702,AREG/BCL11B/CASK/CDH13/CDH3/EPPK1/EREG/FERMT1/FST/HAS2/IRF6/KLF9/KLK8/MDK/MED1/NOTCH2/PTPRK/SLURP1/SNAI2/SRSF6/TGM1/TP63,22
GO:0030178,BP,GO:0030178,negative regulation of Wnt signaling pathway,71/4326,219/18866,0.000776176262748267,0.00642318322969286,0.0046434930248545,AMFR/APOE/AXIN1/CCDC88C/CHD8/CTNNBIP1/CUL3/DDIT3/DKK3/DKK4/DVL1/DVL2/DVL3/FERMT1/FOXO3/FZD1/FZD4/FZD6/G3BP1/GLI1/GLI3/GRB10/GREM1/GSK3B/HDAC1/HMGXB4/IGFBP4/JADE1/KREMEN2/LMBR1L/MAPK14/MDK/NLK/NXN/PSMA1/PSMA2/PSMA3/PSMA4/PSMA7/PSMB1/PSMB10/PSMB2/PSMB3/PSMB4/PSMB5/PSMB8/PSMB9/PSMC1/PSMC2/PSMD11/PSMD13/PSMD14/PSMD2/PSMD3/PSMD4/PSMD7/PSME1/PSME3/PSME4/RUVBL2/SFRP1/SLC9A3R1/SNAI2/SOX17/SOX30/STK3/TLE2/VGLL4/WNT5B/WWOX/WWTR1,71
GO:0030032,BP,GO:0030032,lamellipodium assembly,28/4326,69/18866,0.000784912182436351,0.00648712767746239,0.00468972019704901,ABLIM1/ABLIM3/ARHGEF6/ARPC2/ATP7A/AUTS2/AVIL/CAPZB/CDH13/CYFIP1/EPHA2/FER/FSCN1/ITGB1/KIT/NCK2/NCKAP1/NUP85/OCLN/PARVB/PLXNB3/RAC2/RHOD/S1PR1/TWF1/VAV2/VAV3/WASF2,28
GO:0030574,BP,GO:0030574,collagen catabolic process,21/4326,47/18866,0.000792542574274655,0.00652366931085389,0.0047161371329673,CST3/CTSB/CTSK/CTSL/FAP/FURIN/ITGB1/KLK6/MMP1/MMP10/MMP11/MMP12/MMP13/MMP14/MMP2/MMP24/MMP3/MMP7/MMP9/PRSS2/TMPRSS6,21
GO:0035722,BP,GO:0035722,interleukin-12-mediated signaling pathway,21/4326,47/18866,0.000792542574274655,0.00652366931085389,0.0047161371329673,AIP/ANXA2/CFL1/GSTO1/HNRNPA2B1/HNRNPF/HSPA9/IL12A/JAK2/LMNB1/MSN/P4HB/PAK2/PITPNA/PPIA/RALA/RAP1B/SERPINB2/SNRPA1/TALDO1/TYK2,21
GO:0006206,BP,GO:0006206,pyrimidine nucleobase metabolic process,10/4326,16/18866,0.000794375395819274,0.00652366931085389,0.0047161371329673,ALDH6A1/CAD/CDA/CMPK1/CTPS1/DPYD/RRM1/TYMP/TYMS/UMPS,10
GO:0009263,BP,GO:0009263,deoxyribonucleotide biosynthetic process,10/4326,16/18866,0.000794375395819274,0.00652366931085389,0.0047161371329673,ADK/DCK/DGUOK/DTYMK/DUT/GUK1/RRM1/RRM2/TBPL1/TYMS,10
GO:0071824,BP,GO:0071824,protein-DNA complex subunit organization,88/4326,282/18866,0.000794406387309268,0.00652366931085389,0.0047161371329673,ANP32B/ANP32E/ASF1B/BPTF/CAND1/CDC45/CDK7/CDT1/CENPA/CENPE/CENPF/CENPI/CENPM/CENPN/CENPQ/CENPT/CENPU/CHAF1A/CHAF1B/CHD1L/CTCF/CUL4B/DAXX/DDB1/DLGAP5/ERCC3/ERCC5/GMNN/GRWD1/GTF2B/GTF2E1/GTF2H4/HAT1/HELLS/HJURP/HMGB1/HMGB2/IPO4/ITGB3BP/KAT6B/MCM2/MCM3/MCM4/MCM5/MCM6/MCM7/MIS12/MIS18A/MNAT1/NAP1L1/NASP/OIP5/ORC3/PARP1/PIAS1/PSMC2/PSME4/PTMA/RAD51/RAD51C/RBBP4/RPA1/RPA3/RRN3/RUVBL1/SART3/SET/SETD2/SMARCA5/SMARCD1/SMARCD3/SMARCE1/SMYD3/SOX12/SUPT16H/TAF11/TAF1C/TCF4/TERF1/TSPYL1/TSPYL4/UBB/UBC/UBN1/VPS72/XPA/XPC/ZNHIT1,88
GO:0006298,BP,GO:0006298,mismatch repair,18/4326,38/18866,0.000796616536634245,0.00652515201344993,0.00471720901880902,EXO1/HMGB1/LIG1/MSH2/MSH6/MUTYH/PCNA/PMS2P1/PMS2P3/POLD1/POLD2/POLD4/RNASEH2A/RPA1/RPA3/SETD2/TDG/XPC,18
GO:0009225,BP,GO:0009225,nucleotide-sugar metabolic process,18/4326,38/18866,0.000796616536634245,0.00652515201344993,0.00471720901880902,EXTL2/FUT8/GALT/GFPT2/GMDS/GNE/GNPDA1/GUK1/MGAT1/NAGK/PMM1/PMM2/SLC35A3/UAP1/UAP1L1/UGGT1/UGP2/UXS1,18
GO:0140053,BP,GO:0140053,mitochondrial gene expression,56/4326,165/18866,0.00079964942763739,0.00654166134822954,0.00472914406380971,ALKBH1/CDK5RAP1/COA3/DAP3/DARS2/ERAL1/FASTKD5/FOXO3/IARS2/LRPPRC/MRPL11/MRPL13/MRPL15/MRPL16/MRPL17/MRPL18/MRPL19/MRPL2/MRPL22/MRPL24/MRPL28/MRPL3/MRPL33/MRPL35/MRPL39/MRPL4/MRPL42/MRPL52/MRPL9/MRPS10/MRPS12/MRPS17/MRPS18C/MRPS2/MRPS28/MRPS33/MRPS34/MTERF1/MTERF4/MTIF2/NGRN/NSUN3/OXA1L/PTCD3/PUS1/SHMT2/SUPV3L1/TACO1/TEFM/TFAM/TFB2M/TRMT5/TRMT61B/TSFM/TUFM/YARS2,56
GO:0033574,BP,GO:0033574,response to testosterone,19/4326,41/18866,0.000805570408798885,0.00657337275200105,0.00475206909598701,AR/CA9/CAD/CALR/CDK4/CFLAR/ELK1/HSF1/MSN/NASP/NCOA4/NME1/PSPH/SIRT1/SPP1/SRD5A1/TBXA2R/THBS1/TSPO,19
GO:1902042,BP,GO:1902042,negative regulation of extrinsic apoptotic signaling pathway via death domain receptors,19/4326,41/18866,0.000805570408798885,0.00657337275200105,0.00475206909598701,BRCA1/CFLAR/FADD/FAIM/FAS/GSK3B/HMGB2/HMOX1/ICAM1/PARK7/PEA15/RAF1/RIPK1/RNF34/SERPINE1/TNFAIP3/TNFRSF10B/TNFSF10/TRAF2,19
GO:0008406,BP,GO:0008406,gonad development,72/4326,223/18866,0.000814113771772069,0.00662924486418522,0.00479246055827813,AGO4/AKR1C3/AR/ARID4A/ARID5B/ARRB1/ARRB2/ASPM/BASP1/BAX/BCL2L11/BCL2L2/BIK/BMP15/BRCA2/BRIP1/CASP2/CEBPB/CITED2/COL9A3/CSDE1/CST3/CTNNA1/EIF2B4/EIF2B5/EIF2S2/EREG/FANCA/FANCG/FOXL2/FOXO3/FST/FSTL3/FZD4/HMGB2/HOXA10/HSD17B4/HSPA5/ICAM1/INHBA/INHBB/IRX5/KIF18A/KIT/MEA1/MKKS/MMP14/MSH2/NASP/NCOA1/NCOA4/NUDT1/NUP107/PATZ1/PDGFRA/PRDX4/PTPRN/REC8/RNF38/RRM1/SAFB2/SFRP1/SIRT1/SRD5A1/TAF4/TGFBR1/TLR3/TNFSF10/UBB/UTF1/VEGFA/WDR48,72
GO:0030203,BP,GO:0030203,glycosaminoglycan metabolic process,54/4326,158/18866,0.000815461812610627,0.00662924486418522,0.00479246055827813,ABCC5/AGRN/AKT1/B3GAT3/B3GNT2/B3GNT3/B4GALT1/B4GALT2/B4GALT3/B4GALT4/B4GALT5/BGN/CEMIP/CHP1/CHPF/CHPF2/CHST1/CHST12/CHST15/CHST2/CHST3/CHST7/CHSY1/CLTC/CSGALNACT2/EXT1/EXT2/FUCA1/GALNS/GLCE/GNS/GUSB/HAS2/HEXB/HMMR/HPSE/HPSE2/HS3ST1/HSPG2/IDS/ITIH4/ITIH5/LUM/NDST1/NDST2/PIM1/SLC9A1/SMPD3/ST3GAL4/STAB2/TGFB1/VCAN/XYLT1/XYLT2,54
GO:0002220,BP,GO:0002220,innate immune response activating cell surface receptor signaling pathway,42/4326,116/18866,0.000815510526838338,0.00662924486418522,0.00479246055827813,BCL10/BTRC/CUL1/FBXW11/ICAM3/LYN/MUC1/MUC3B/PAK2/PDPK1/PLCG2/PRKACB/PRKCD/PSMA1/PSMA2/PSMA3/PSMA4/PSMA7/PSMB1/PSMB10/PSMB2/PSMB3/PSMB4/PSMB5/PSMB8/PSMB9/PSMC1/PSMC2/PSMD11/PSMD13/PSMD14/PSMD2/PSMD3/PSMD4/PSMD7/PSME1/PSME3/PSME4/RAF1/RELB/SKP1/TAB2,42
GO:0019886,BP,GO:0019886,antigen processing and presentation of exogenous peptide antigen via MHC class II,37/4326,99/18866,0.000825972882609488,0.00670581519593309,0.00484781532376861,ACTR1A/AP1B1/AP1S1/AP2B1/AP2M1/CAPZB/CENPE/CLTC/CTSL/DCTN2/DCTN3/DYNC1H1/DYNC1I1/DYNC1I2/DYNLL1/HLA-DQB2/KIF11/KIF15/KIF18A/KIF22/KIF23/KIF2A/KIF2C/KIF3B/KIF4A/KIFAP3/KLC2/OSBPL1A/RACGAP1/SAR1B/SEC23A/SEC24A/SEC24B/SEC24C/SEC31A/SH3GL2/SPTBN2,37
GO:1901607,BP,GO:1901607,alpha-amino acid biosynthetic process,27/4326,66/18866,0.000834062720713654,0.00676295497375637,0.00488912321586447,APIP/ASL/ASNS/BCAT1/BHMT/BHMT2/CAD/CBS/GLS/GLUL/GOT1/GOT2/MTHFD1/MTR/OAT/PARK7/PHGDH/PLOD2/PLOD3/PSAT1/PSPH/PYCR1/SEPHS1/SEPHS2/SERINC3/SHMT2/SRR,27
GO:0090169,BP,GO:0090169,regulation of spindle assembly,13/4326,24/18866,0.000881395253320181,0.00713774745446947,0.00516007084536911,CEP97/CHMP1A/CHMP2A/CHMP2B/CHMP5/DRG1/DYNC1H1/GPSM2/HNRNPU/PLK1/RCC1/SPAG5/VPS4B,13
GO:0031571,BP,GO:0031571,mitotic G1 DNA damage checkpoint,26/4326,63/18866,0.000883691640062279,0.00714734244729617,0.00516700732540883,ARID3A/AURKA/BAX/CARM1/CASP2/CCNB1/CDC25C/CDK1/CDK2/CHEK2/CNOT1/CNOT8/CRADD/E2F1/E2F4/GIGYF2/GTSE1/MUC1/PCNA/PLAGL1/PML/PRKDC/PRMT1/RFWD3/SOX4/TFDP2,26
GO:0000381,BP,GO:0000381,regulation of alternative mRNA splicing, via spliceosome,30/4326,76/18866,0.000892945821718326,0.00721311763021211,0.00521455798559657,CELF1/CELF2/DYRK1A/FAM172A/FXR1/HNRNPA1/HNRNPL/HNRNPU/IK/KHDRBS1/MBNL3/PTBP1/PUF60/RBM10/RBM15/RBM19/RBM5/RBM8A/RNPS1/SAP18/SART3/SRSF1/SRSF10/SRSF3/SRSF5/SRSF6/SRSF7/TRA2B/YTHDC1/ZBTB7A,30
GO:0009132,BP,GO:0009132,nucleoside diphosphate metabolic process,53/4326,155/18866,0.000894883066877124,0.00721969651194467,0.00521931403728373,ACTN3/ADPGK/AK2/APP/CASK/CMPK1/DDIT4/DHTKD1/DLG2/DTYMK/ENO1/ENO2/ENTPD5/FOXK2/GALK1/GCKR/GUK1/HIF1A/HK1/HK2/IGF1/LDHA/NCOR1/NDC1/NME1/NME4/NME6/NUP107/NUP133/NUP153/NUP155/NUP160/NUP205/NUP210/NUP37/NUP43/NUP50/NUP62/NUP85/NUP93/PFKFB2/PFKM/PGAM2/PGM1/PKM/POM121C/PPARGC1A/PRKAG1/RAE1/SLC4A4/TJP2/ZBTB20/ZBTB7A,53
GO:0031334,BP,GO:0031334,positive regulation of protein-containing complex assembly,81/4326,257/18866,0.000906248672621913,0.00730222927939712,0.00527897920894126,ABCA1/ABI2/ACTR3B/AKAP9/ARF6/ARFIP1/ARPC1B/ARPC2/ARPC3/ARPC5/ASAP1/ATR/BAIAP2/BAK1/BAX/BCL2L11/BID/BIK/CAND1/CDC42EP3/CDC42EP4/CDT1/CHD1L/CKAP5/CLIP1/CRBN/CTTN/CUL4B/CYFIP1/DDB1/DRG1/EIF4G1/ERCC3/ERCC5/EVL/FER/FSCN1/GMFB/GSK3B/GSN/GTF2H4/HSP90AA1/ICAM1/ICE1/LGALS3/MAPRE1/MAPT/MET/MLST8/MMP1/MMP3/MSN/NCK2/NCKAP1/NRG1/OCLN/PARK7/PARP1/PFN2/PIEZO1/PINK1/PSMC2/PSRC1/RAP1B/RHOA/RHOC/RPA1/RPA3/SH3GLB1/SPIDR/SUMO1/TERF1/TFRC/TGFB1/TRIM27/UNC13B/VCP/VEGFA/WASF2/WASL/XPA,81
GO:0045862,BP,GO:0045862,positive regulation of proteolysis,111/4326,370/18866,0.000910241362599994,0.00731911855891396,0.00529118892627716,ADAM8/ADRM1/AIM2/AKT1/ALOX12/ANP32B/APOE/APP/ARL6IP5/ARRB1/AURKA/AXIN1/BAK1/BAX/BCL10/BCL2L11/BID/BTRC/CASP10/CASP2/CASP8AP2/CASP9/CDC20/CFLAR/CIDEB/COL4A3/CRADD/CTSC/CTSH/DIABLO/DLC1/DVL1/EDEM2/EFNA1/ENO1/F2R/FADD/FAM162A/FAS/FBXW11/FBXW7/FIS1/FN1/FOXL2/FURIN/GCLC/GRN/GSK3B/GSN/HIP1/HMGB1/HSF1/HSPD1/HSPE1/HTRA2/IFI16/JAK2/KEAP1/KHDC1L/KLKB1/LYN/MAGEF1/MAPK12/MAPK14/MAPK3/MAPT/MBP/MMP14/MTCH1/MUL1/MYH9/NDUFA13/PIAS1/PINK1/PLK1/PMAIP1/PML/PRR7/PSMC1/PSMC2/PSMD14/PSME1/PSME3/PSME4/PTK2/RAD23A/RGN/RHOA/RIPK1/RIPK2/RNF14/RNF144A/RNF19A/S100A9/SART3/SERPINB3/SIRT1/SMAD7/ST20/SUMO1/TANK/TFAP4/TIMM17A/TNFRSF10B/TNFSF10/TNIP1/TRAF2/TRIB2/VCP/WDR48/ZER1,111
GO:0050772,BP,GO:0050772,positive regulation of axonogenesis,33/4326,86/18866,0.000910621282602048,0.00731911855891396,0.00529118892627716,CHODL/CRABP2/CYFIP1/EFNA5/FN1/GDI1/GOLGA4/ILK/LIMK1/MACF1/MAP2K1/MAPT/NEFL/NRP1/NTRK2/PLXNA1/PLXNA2/PLXNA3/PLXNB1/PLXNB3/PLXNC1/PLXND1/RAB11A/RHOA/RUFY3/SEMA4D/SEMA5A/SHOX2/SKIL/TIAM1/TNFRSF12A/TRAK1/VEGFA,33
GO:0001704,BP,GO:0001704,formation of primary germ layer,45/4326,127/18866,0.000918557682371895,0.00737369025924006,0.00533064028563544,ACVR1/BMP7/COL11A1/COL4A2/COL5A1/COL5A2/COL7A1/DUSP2/DUSP5/EPHA2/ETV2/EXT2/EYA2/FN1/FOXF1/HMGA2/HSBP1/INHBA/ITGA3/ITGA4/ITGA5/ITGA7/ITGA8/ITGAV/ITGB1/ITGB4/KDM6A/KLF4/LAMA3/LAMB1/LAMB3/LEF1/MMP14/MMP2/MMP9/NF2/PRKAR1A/SETD2/SMAD1/SOX17/TBX6/TRIM15/TWSG1/TXNRD1/WLS,45
