,ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0036475,BP,GO:0036475,neuron death in response to oxidative stress,2/42,30/18866,0.00202309183939174,0.0203038226058849,0.0131107080173869,MCL1/NR4A3,2
GO:0001938,BP,GO:0001938,positive regulation of endothelial cell proliferation,3/42,113/18866,0.00202632960138572,0.0203038226058849,0.0131107080173869,EGR3/JUN/NR4A1,3
GO:2001233,BP,GO:2001233,regulation of apoptotic signaling pathway,5/42,413/18866,0.00214363530422124,0.0213369792201624,0.0137778442000138,ATF3/LMNA/MCL1/NR4A2/PTPN2,5
GO:0006352,BP,GO:0006352,DNA-templated transcription, initiation,4/42,249/18866,0.00223648222013987,0.0221146893215146,0.0142800319042172,JUN/NR4A1/NR4A2/NR4A3,4
GO:0035767,BP,GO:0035767,endothelial cell chemotaxis,2/42,32/18866,0.00230029817792179,0.0223054720091384,0.014403225263456,EGR3/NR4A1,2
GO:0051385,BP,GO:0051385,response to mineralocorticoid,2/42,32/18866,0.00230029817792179,0.0223054720091384,0.014403225263456,FOS/FOSB,2
GO:0061157,BP,GO:0061157,mRNA destabilization,2/42,32/18866,0.00230029817792179,0.0223054720091384,0.014403225263456,ZFP36/ZFP36L2,2
GO:0030217,BP,GO:0030217,T cell differentiation,4/42,253/18866,0.00236937656771033,0.0228280319312092,0.0147406558396014,EGR1/EGR3/PTPN2/ZFP36L2,4
GO:0019318,BP,GO:0019318,hexose metabolic process,4/42,254/18866,0.00240343337275138,0.023008664708569,0.0148572951369546,ATF3/PER2/PTPN2/SIK1,4
GO:0046627,BP,GO:0046627,negative regulation of insulin receptor signaling pathway,2/42,33/18866,0.00244525732723821,0.0231146022820064,0.014925701792212,PTPN2/SOCS3,2
GO:1904893,BP,GO:1904893,negative regulation of receptor signaling pathway via STAT,2/42,33/18866,0.00244525732723821,0.0231146022820064,0.014925701792212,PTPN2/SOCS3,2
GO:0030218,BP,GO:0030218,erythrocyte differentiation,3/42,121/18866,0.00246179475660958,0.0231254844949012,0.0149327287210134,KLF2/PTPN2/ZFP36,3
GO:0042752,BP,GO:0042752,regulation of circadian rhythm,3/42,122/18866,0.00251997289155125,0.0235249643229909,0.0151906832691092,BHLHE40/PER2/SIK1,3
GO:0043276,BP,GO:0043276,anoikis,2/42,34/18866,0.00259442894532947,0.0239228632198172,0.0154476169686392,MCL1/SIK1,2
GO:0070102,BP,GO:0070102,interleukin-6-mediated signaling pathway,2/42,34/18866,0.00259442894532947,0.0239228632198172,0.0154476169686392,PTPN2/SOCS3,2
GO:0007611,BP,GO:0007611,learning or memory,4/42,260/18866,0.00261490397301906,0.0239646382405344,0.0154745921894966,BTG2/EGR2/FOS/JUN,4
GO:0050779,BP,GO:0050779,RNA destabilization,2/42,35/18866,0.00274779446694938,0.0247028152116605,0.0159512523200273,ZFP36/ZFP36L2,2
GO:0060674,BP,GO:0060674,placenta blood vessel development,2/42,35/18866,0.00274779446694938,0.0247028152116605,0.0159512523200273,JUNB/SOCS3,2
GO:1900077,BP,GO:1900077,negative regulation of cellular response to insulin stimulus,2/42,35/18866,0.00274779446694938,0.0247028152116605,0.0159512523200273,PTPN2/SOCS3,2
GO:2000134,BP,GO:2000134,negative regulation of G1/S transition of mitotic cell cycle,3/42,126/18866,0.00276119291787024,0.0247028152116605,0.0159512523200273,BTG2/PLK3/WEE1,3
GO:0030522,BP,GO:0030522,intracellular receptor signaling pathway,4/42,265/18866,0.00280065179650443,0.024907571894356,0.0160834690524889,KLF2/NR4A1/NR4A2/NR4A3,4
GO:0048608,BP,GO:0048608,reproductive structure development,5/42,443/18866,0.00290320636969735,0.0253879016510814,0.016393630509015,ADAMTS1/JUNB/SOCS3/TIPARP/TPPP3,5
GO:0000289,BP,GO:0000289,nuclear-transcribed mRNA poly(A) tail shortening,2/42,36/18866,0.00290533538522023,0.0253879016510814,0.016393630509015,BTG2/ZFP36,2
GO:0001893,BP,GO:0001893,maternal placenta development,2/42,36/18866,0.00290533538522023,0.0253879016510814,0.016393630509015,JUNB/TPPP3,2
GO:0034101,BP,GO:0034101,erythrocyte homeostasis,3/42,129/18866,0.00295115624361769,0.0256392360355919,0.0165559236788288,KLF2/PTPN2/ZFP36,3
GO:0061458,BP,GO:0061458,reproductive system development,5/42,447/18866,0.00301752815879277,0.0260652001302617,0.0168309798088744,ADAMTS1/JUNB/SOCS3/TIPARP/TPPP3,5
GO:0006417,BP,GO:0006417,regulation of translation,5/42,450/18866,0.00310539016348169,0.0266708652326456,0.0172220735683015,BTG2/PER2/PPP1R15A/ZFP36/ZFP36L2,5
GO:1902807,BP,GO:1902807,negative regulation of cell cycle G1/S phase transition,3/42,132/18866,0.00314899585390142,0.0268917089114422,0.0173646780938822,BTG2/PLK3/WEE1,3
GO:0050673,BP,GO:0050673,epithelial cell proliferation,5/42,453/18866,0.00319509456324018,0.0271312267149717,0.0175193409890422,EGR3/JUN/NR4A1/NR4A3/ZFP36,5
GO:0071276,BP,GO:0071276,cellular response to cadmium ion,2/42,38/18866,0.00323286967509917,0.0271452688361679,0.017528408353081,FOS/JUN,2
GO:1905898,BP,GO:1905898,positive regulation of response to endoplasmic reticulum stress,2/42,38/18866,0.00323286967509917,0.0271452688361679,0.017528408353081,PPP1R15A/PTPN2,2
GO:0051090,BP,GO:0051090,regulation of DNA-binding transcription factor activity,5/42,455/18866,0.00325593202496248,0.0271870324084367,0.0175553761813766,BHLHE40/FOS/JUN/SIK1/TRIB1,5
GO:0046683,BP,GO:0046683,response to organophosphorus,3/42,134/18866,0.00328531675392773,0.0272808347025048,0.0176159467701155,DUSP1/FOS/FOSB,3
GO:0001825,BP,GO:0001825,blastocyst formation,2/42,39/18866,0.00340282632337462,0.0281013624397365,0.0181457829389901,JUNB/TM4SF1,2
GO:0030183,BP,GO:0030183,B cell differentiation,3/42,137/18866,0.00349651599964081,0.0286525780582086,0.0185017172459771,KLF6/PTPN2/ZFP36L2,3
GO:0002683,BP,GO:0002683,negative regulation of immune system process,5/42,463/18866,0.00350770084012667,0.0286525780582086,0.0185017172459771,CD55/DUSP1/PTPN2/TRIB1/ZFP36,5
GO:0032868,BP,GO:0032868,response to insulin,4/42,283/18866,0.00354436005896988,0.0287955306412526,0.0185940254587211,EGR1/EGR2/PTPN2/SOCS3,4
GO:0051403,BP,GO:0051403,stress-activated MAPK cascade,4/42,286/18866,0.00368017623748042,0.0297381983060918,0.0192027305656873,DUSP1/GADD45B/TRIB1/ZFP36,4
GO:0000082,BP,GO:0000082,G1/S transition of mitotic cell cycle,4/42,287/18866,0.00372622545237241,0.0299492879942018,0.0193390366849838,ADAMTS1/BTG2/PLK3/WEE1,4
GO:0007612,BP,GO:0007612,learning,3/42,145/18866,0.00409982422093023,0.0326327419851438,0.0210718129427479,BTG2/FOS/JUN,3
GO:0071364,BP,GO:0071364,cellular response to epidermal growth factor stimulus,2/42,43/18866,0.0041234905261985,0.0326327419851438,0.0210718129427479,ZFP36/ZFP36L2,2
GO:0001667,BP,GO:0001667,ameboidal-type cell migration,5/42,481/18866,0.00412523019106941,0.0326327419851438,0.0210718129427479,EGR3/HBEGF/JUN/NR4A1/RHOB,5
GO:0005996,BP,GO:0005996,monosaccharide metabolic process,4/42,296/18866,0.00415846629827277,0.0327234285146805,0.0211303716010333,ATF3/PER2/PTPN2/SIK1,4
GO:0042110,BP,GO:0042110,T cell activation,5/42,483/18866,0.00419836138997116,0.0327739640373645,0.0211630037065869,CD55/EGR1/EGR3/PTPN2/ZFP36L2,5
GO:0071356,BP,GO:0071356,cellular response to tumor necrosis factor,4/42,297/18866,0.00420849970672744,0.0327739640373645,0.0211630037065869,KLF2/PTPN2/ZFP36/ZFP36L2,4
GO:0031098,BP,GO:0031098,stress-activated protein kinase signaling cascade,4/42,300/18866,0.00436104885603418,0.0337868888176256,0.021817075666107,DUSP1/GADD45B/TRIB1/ZFP36,4
GO:0014074,BP,GO:0014074,response to purine-containing compound,3/42,149/18866,0.00442377828604838,0.0340971218663114,0.0220174012401436,DUSP1/FOS/FOSB,3
GO:0050890,BP,GO:0050890,cognition,4/42,302/18866,0.00446480467020258,0.0342377623434412,0.0221082164657722,BTG2/EGR2/FOS/JUN,4
GO:0070372,BP,GO:0070372,regulation of ERK1 and ERK2 cascade,4/42,306/18866,0.00467730747588769,0.0356852443464934,0.0230428933623748,ATF3/DUSP1/JUN/PTPN2,4
GO:1900744,BP,GO:1900744,regulation of p38MAPK cascade,2/42,46/18866,0.00470636128901621,0.0357255606938958,0.0230689266798136,DUSP1/GADD45B,2
GO:0002262,BP,GO:0002262,myeloid cell homeostasis,3/42,154/18866,0.00485005299916411,0.0361650287195361,0.0233527026504271,KLF2/PTPN2/ZFP36,3
GO:0044843,BP,GO:0044843,cell cycle G1/S phase transition,4/42,310/18866,0.00489654727912439,0.0361650287195361,0.0233527026504271,ADAMTS1/BTG2/PLK3/WEE1,4
GO:0030225,BP,GO:0030225,macrophage differentiation,2/42,47/18866,0.00490862665255181,0.0361650287195361,0.0233527026504271,PTPN2/TRIB1,2
GO:0070849,BP,GO:0070849,response to epidermal growth factor,2/42,47/18866,0.00490862665255181,0.0361650287195361,0.0233527026504271,ZFP36/ZFP36L2,2
GO:1904738,BP,GO:1904738,vascular associated smooth muscle cell migration,2/42,47/18866,0.00490862665255181,0.0361650287195361,0.0233527026504271,ADAMTS1/NR4A3,2
GO:1904752,BP,GO:1904752,regulation of vascular associated smooth muscle cell migration,2/42,47/18866,0.00490862665255181,0.0361650287195361,0.0233527026504271,ADAMTS1/NR4A3,2
GO:0060326,BP,GO:0060326,cell chemotaxis,4/42,311/18866,0.00495242134983464,0.036309703847812,0.0234461231555714,DUSP1/EGR3/HBEGF/NR4A1,4
GO:0001890,BP,GO:0001890,placenta development,3/42,156/18866,0.00502728115249369,0.0366796289912525,0.0236849934726581,JUNB/SOCS3/TPPP3,3
GO:0014911,BP,GO:0014911,positive regulation of smooth muscle cell migration,2/42,48/18866,0.0051148498258321,0.0371382574310418,0.0239811418226148,ADAMTS1/NR4A3,2
GO:1903707,BP,GO:1903707,negative regulation of hemopoiesis,3/42,158/18866,0.00520838517129389,0.0376355909252631,0.024302283036098,PTPN2/TRIB1/ZFP36,3
GO:0006111,BP,GO:0006111,regulation of gluconeogenesis,2/42,49/18866,0.00532501304653427,0.0379312540708104,0.024493200443525,PTPN2/SIK1,2
GO:0042059,BP,GO:0042059,negative regulation of epidermal growth factor receptor signaling pathway,2/42,49/18866,0.00532501304653427,0.0379312540708104,0.024493200443525,HBEGF/PTPN2,2
GO:0060711,BP,GO:0060711,labyrinthine layer development,2/42,49/18866,0.00532501304653427,0.0379312540708104,0.024493200443525,JUNB/SOCS3,2
GO:0007568,BP,GO:0007568,aging,4/42,319/18866,0.00541497304613578,0.0383901155110476,0.0247894992479503,FOS/JUN/JUND/LMNA,4
GO:0034612,BP,GO:0034612,response to tumor necrosis factor,4/42,320/18866,0.00547475935891106,0.0386317526593584,0.0249455306593329,KLF2/PTPN2/ZFP36/ZFP36L2,4
GO:0007622,BP,GO:0007622,rhythmic behavior,2/42,50/18866,0.00553909860852731,0.0389031084514792,0.0251207521744328,EGR1/EGR2,2
GO:2001236,BP,GO:2001236,regulation of extrinsic apoptotic signaling pathway,3/42,162/18866,0.00558231567917085,0.0390242812362502,0.0251989966031605,ATF3/LMNA/MCL1,3
GO:0009267,BP,GO:0009267,cellular response to starvation,3/42,163/18866,0.00567825735783825,0.0395112074482911,0.0255134175629964,ATF3/JUN/SIK1,3
GO:0002762,BP,GO:0002762,negative regulation of myeloid leukocyte differentiation,2/42,51/18866,0.0057570888617194,0.0396922227484599,0.025630303865308,PTPN2/TRIB1,2
GO:0071354,BP,GO:0071354,cellular response to interleukin-6,2/42,51/18866,0.0057570888617194,0.0396922227484599,0.025630303865308,PTPN2/SOCS3,2
GO:1903037,BP,GO:1903037,regulation of leukocyte cell-cell adhesion,4/42,329/18866,0.00603290859062764,0.0414039343000609,0.0267356006756005,CD55/EGR3/NR4A3/PTPN2,4
GO:0043392,BP,GO:0043392,negative regulation of DNA binding,2/42,53/18866,0.00620471312061644,0.0423894719103933,0.0273719880249204,JUN/PER2,2
GO:0038095,BP,GO:0038095,Fc-epsilon receptor signaling pathway,3/42,169/18866,0.00627477817552643,0.0426741701258652,0.0275558250909043,FOS/JUN/NR4A3,3
GO:0032496,BP,GO:0032496,response to lipopolysaccharide,4/42,334/18866,0.00635885762137929,0.0430511847069057,0.0277992732428246,CD55/FOS/TRIB1/ZFP36,4
GO:1901185,BP,GO:1901185,negative regulation of ERBB signaling pathway,2/42,54/18866,0.00643431210496546,0.043366686519117,0.0280030009949406,HBEGF/PTPN2,2
GO:0002931,BP,GO:0002931,response to ischemia,2/42,55/18866,0.00666774573749908,0.0445405415264938,0.0287609898010486,EGR1/PER2,2
GO:0070741,BP,GO:0070741,response to interleukin-6,2/42,55/18866,0.00666774573749908,0.0445405415264938,0.0287609898010486,PTPN2/SOCS3,2
GO:0006977,BP,GO:0006977,DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest,2/42,56/18866,0.00690499664604537,0.0457189866035515,0.0295219425349123,BTG2/PLK3,2
GO:0050732,BP,GO:0050732,negative regulation of peptidyl-tyrosine phosphorylation,2/42,56/18866,0.00690499664604537,0.0457189866035515,0.0295219425349123,PTPN2/SOCS3,2
GO:0010634,BP,GO:0010634,positive regulation of epithelial cell migration,3/42,176/18866,0.00701650126750567,0.0462535149344782,0.0298671014249318,HBEGF/JUN/RHOB,3
GO:0072431,BP,GO:0072431,signal transduction involved in mitotic G1 DNA damage checkpoint,2/42,57/18866,0.00714604751356377,0.0466978670125494,0.0301540311556329,BTG2/PLK3,2
GO:1902400,BP,GO:1902400,intracellular signal transduction involved in G1 DNA damage checkpoint,2/42,57/18866,0.00714604751356377,0.0466978670125494,0.0301540311556329,BTG2/PLK3,2
GO:0045619,BP,GO:0045619,regulation of lymphocyte differentiation,3/42,181/18866,0.00757693990679166,0.0484478423568121,0.0312840358952136,EGR3/PTPN2/ZFP36L2,3
GO:0031663,BP,GO:0031663,lipopolysaccharide-mediated signaling pathway,2/42,59/18866,0.00763948013211209,0.0484478423568121,0.0312840358952136,CD55/TRIB1,2
GO:0043525,BP,GO:0043525,positive regulation of neuron apoptotic process,2/42,59/18866,0.00763948013211209,0.0484478423568121,0.0312840358952136,JUN/MCL1,2
GO:0071385,BP,GO:0071385,cellular response to glucocorticoid stimulus,2/42,59/18866,0.00763948013211209,0.0484478423568121,0.0312840358952136,ZFP36/ZFP36L2,2
GO:0072413,BP,GO:0072413,signal transduction involved in mitotic cell cycle checkpoint,2/42,59/18866,0.00763948013211209,0.0484478423568121,0.0312840358952136,BTG2/PLK3,2
GO:1902402,BP,GO:1902402,signal transduction involved in mitotic DNA damage checkpoint,2/42,59/18866,0.00763948013211209,0.0484478423568121,0.0312840358952136,BTG2/PLK3,2
GO:1902403,BP,GO:1902403,signal transduction involved in mitotic DNA integrity checkpoint,2/42,59/18866,0.00763948013211209,0.0484478423568121,0.0312840358952136,BTG2/PLK3,2
GO:0043433,BP,GO:0043433,negative regulation of DNA-binding transcription factor activity,3/42,183/18866,0.00780834070167204,0.049104335040222,0.031707950349886,BHLHE40/SIK1/TRIB1,3
GO:2001235,BP,GO:2001235,positive regulation of apoptotic signaling pathway,3/42,183/18866,0.00780834070167204,0.049104335040222,0.031707950349886,ATF3/MCL1/PTPN2,3
GO:0001836,BP,GO:0001836,release of cytochrome c from mitochondria,2/42,60/18866,0.00789182752336969,0.0492679653778014,0.0318136107282508,JUN/LMNA,2
GO:0001936,BP,GO:0001936,regulation of endothelial cell proliferation,3/42,184/18866,0.00792559835369215,0.0492679653778014,0.0318136107282508,EGR3/JUN/NR4A1,3
GO:0002237,BP,GO:0002237,response to molecule of bacterial origin,4/42,356/18866,0.00793269968158879,0.0492679653778014,0.0318136107282508,CD55/FOS/TRIB1/ZFP36,4
GO:0005667,CC,GO:0005667,transcription regulator complex,7/42,413/19559,2.53527824102965e-05,0.0022056920696958,0.00205490973220298,FOS/JUN/JUNB/JUND/NR4A1/NR4A2/NR4A3,7
GO:0090575,CC,GO:0090575,RNA polymerase II transcription regulator complex,4/42,161/19559,0.00038798120829138,0.016877182560675,0.015723448967598,FOS/JUN/JUNB/JUND,4
GO:0140297,MF,GO:0140297,DNA-binding transcription factor binding,9/42,347/18352,7.16611728839517e-08,9.52477837541674e-06,6.44011138714309e-06,BHLHE40/EGR2/FOS/JUN/JUND/NR4A1/NR4A2/NR4A3/SIK1,9
GO:0061629,MF,GO:0061629,RNA polymerase II-specific DNA-binding transcription factor binding,8/42,267/18352,1.39047859495135e-07,9.52477837541674e-06,6.44011138714309e-06,BHLHE40/EGR2/FOS/JUN/JUND/NR4A1/NR4A2/NR4A3,8
GO:0001102,MF,GO:0001102,RNA polymerase II activating transcription factor binding,4/42,47/18352,3.93481816208591e-06,0.000170401925403813,0.000115216054057131,BHLHE40/EGR2/FOS/JUN,4
GO:0035259,MF,GO:0035259,glucocorticoid receptor binding,3/42,15/18352,4.97523869792155e-06,0.000170401925403813,0.000115216054057131,NR4A1/NR4A2/NR4A3,3
GO:0033613,MF,GO:0033613,activating transcription factor binding,4/42,80/18352,3.30351109287078e-05,0.000905162039446593,0.000612018897205533,BHLHE40/EGR2/FOS/JUN,4
GO:0016922,MF,GO:0016922,nuclear receptor binding,4/42,101/18352,8.23693448907457e-05,0.00188076670833869,0.00127166707901502,JUND/NR4A1/NR4A2/NR4A3,4
GO:0004879,MF,GO:0004879,nuclear receptor activity,3/42,52/18352,0.000227828559890596,0.00390156408812646,0.00263801490399638,NR4A1/NR4A2/NR4A3,3
GO:0098531,MF,GO:0098531,ligand-activated transcription factor activity,3/42,52/18352,0.000227828559890596,0.00390156408812646,0.00263801490399638,NR4A1/NR4A2/NR4A3,3
GO:0035257,MF,GO:0035257,nuclear hormone receptor binding,4/42,144/18352,0.000322787690643535,0.00491354595757381,0.00332225927212059,JUND/NR4A1/NR4A2/NR4A3,4
GO:0035497,MF,GO:0035497,cAMP response element binding,2/42,14/18352,0.000457254790616154,0.00626439063144132,0.00423562332360227,JUN/NR4A3,2
GO:0071837,MF,GO:0071837,HMG box domain binding,2/42,16/18352,0.000601225209178434,0.0074879866961314,0.00506294912992365,EGR2/JUN,2
GO:0051427,MF,GO:0051427,hormone receptor binding,4/42,177/18352,0.000703263124930939,0.00802892067629489,0.00542869780648444,JUND/NR4A1/NR4A2/NR4A3,4
GO:0046982,MF,GO:0046982,protein heterodimerization activity,5/42,321/18352,0.00079401091158272,0.00821955537019492,0.00555759410355093,ATF3/BHLHE40/MCL1/NR4A1/NR4A2,5
GO:0035258,MF,GO:0035258,steroid hormone receptor binding,3/42,81/18352,0.000839954563377583,0.00821955537019492,0.00555759410355093,NR4A1/NR4A2/NR4A3,3
GO:0070412,MF,GO:0070412,R-SMAD binding,2/42,23/18352,0.00125477545655911,0.0114602825032399,0.00774878878436504,FOS/JUN,2
GO:0035925,MF,GO:0035925,mRNA 3'-UTR AU-rich region binding,2/42,26/18352,0.00160487058891901,0.013741704417619,0.00929135604111007,ZFP36/ZFP36L2,2
GO:0017091,MF,GO:0017091,AU-rich element binding,2/42,27/18352,0.00173075000720096,0.0139478088815607,0.00943071211354085,ZFP36/ZFP36L2,2
GO:0035035,MF,GO:0035035,histone acetyltransferase binding,2/42,28/18352,0.00186118560255978,0.0141656904194828,0.00957803117106787,EGR1/NR4A3,2
GO:0071889,MF,GO:0071889,14-3-3 protein binding,2/42,32/18352,0.00242808061699657,0.0175077391857121,0.0118377337559944,SIK1/ZFP36,2
GO:0001221,MF,GO:0001221,transcription cofactor binding,2/42,51/18352,0.00607237119037903,0.0415957426540964,0.028124666565966,NR4A3/PER2,2
GO:0001227,MF,GO:0001227,DNA-binding transcription repressor activity, RNA polymerase II-specific,4/42,335/18352,0.00707056844708259,0.0444877490466811,0.030080076189842,ATF3/BHLHE40/BTG2/JUN,4
GO:0001217,MF,GO:0001217,DNA-binding transcription repressor activity,4/42,336/18352,0.00714401809508747,0.0444877490466811,0.030080076189842,ATF3/BHLHE40/BTG2/JUN,4
