,ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0006900,BP,GO:0006900,vesicle budding from membrane,49/5894,110/18866,0.00223763014683914,0.0136630128953733,0.00897245320884457,ANKRD28/AP3D1/ARFGAP2/CHMP6/CHMP7/CNIH3/CSNK1D/DNM2/DNM3/F5/F8/FNBP1L/GBF1/GOLPH3/GOSR2/GRIA1/INSIG1/KLHL12/LMAN1/MIA3/P2RX7/PDCD6/PICALM/PPP6C/RAB1A/RAB1B/RAB7A/SAR1A/SCFD1/SEC13/SEC16A/SEC23B/SEC23IP/SEC24D/SEC31B/SLC2A4/SNAP91/STX5/TGFA/TMED10/TMED2/TMED9/TRAPPC10/TRAPPC2L/TRAPPC3/TRAPPC6A/TRAPPC9/VAPA/VPS4A,49
GO:0007041,BP,GO:0007041,lysosomal transport,49/5894,110/18866,0.00223763014683914,0.0136630128953733,0.00897245320884457,ADRB2/ANKFY1/AP1G1/AP3D1/AP4M1/ATG14/BIN1/CACNG2/CACNG3/CACNG4/CACNG5/CCDC91/CDX2/CLEC16A/CLN3/GCC2/GNPTAB/HGS/HGSNAT/HOOK2/KIF13A/LAMP1/LRP1/MGRN1/MTM1/NEDD4/NPC1/NUMA1/RAB7A/SCARB2/SCYL2/SNX27/SORL1/SPTBN5/STX8/TGFBRAP1/TMEM106B/USE1/VAMP7/VIPAS39/VPS11/VPS33A/VPS35/VPS39/VPS41/VPS4A/VPS51/VPS52/ZFYVE16,49
GO:0001977,BP,GO:0001977,renal system process involved in regulation of blood volume,11/5894,16/18866,0.00225432331920883,0.0136630128953733,0.00897245320884457,ADORA1/CYP11B2/CYP4A11/CYP4F2/F2RL1/GAS6/GJA1/GJA5/HSD11B2/PDGFB/PTPRO,11
GO:0002295,BP,GO:0002295,T-helper cell lineage commitment,11/5894,16/18866,0.00225432331920883,0.0136630128953733,0.00897245320884457,BATF/IL12B/IL12RB1/IL23A/IL6/IRF4/MTOR/SPN/STAT3/STAT6/TBX21,11
GO:0003222,BP,GO:0003222,ventricular trabecula myocardium morphogenesis,11/5894,16/18866,0.00225432331920883,0.0136630128953733,0.00897245320884457,BMPR1A/CHD7/ENG/FOXH1/HEG1/HEY2/NKX2-5/NOTCH1/RBPJ/TGFB2/UBE4B,11
GO:0014061,BP,GO:0014061,regulation of norepinephrine secretion,11/5894,16/18866,0.00225432331920883,0.0136630128953733,0.00897245320884457,ADRA2A/ADRA2B/ADRA2C/AGT/AGTR2/CRH/GHSR/HRH3/OXT/OXTR/P2RY1,11
GO:0015812,BP,GO:0015812,gamma-aminobutyric acid transport,11/5894,16/18866,0.00225432331920883,0.0136630128953733,0.00897245320884457,APBA1/HTR1B/NF1/NTSR1/P2RX7/SLC6A11/SLC6A12/SLC6A13/SLC6A6/TRH/TRPC4,11
GO:0035864,BP,GO:0035864,response to potassium ion,11/5894,16/18866,0.00225432331920883,0.0136630128953733,0.00897245320884457,ADAMTS13/CARF/CRHBP/CYP11B1/CYP11B2/DLG4/GNRH1/KCNC1/SLC12A2/SLC34A1/SOD1,11
GO:0071871,BP,GO:0071871,response to epinephrine,11/5894,16/18866,0.00225432331920883,0.0136630128953733,0.00897245320884457,ADIPOQ/ATP2B4/PDE4B/PDE4D/PENK/PKLR/PRKACA/RNLS/SIRT2/SNCA/STAR,11
GO:0072283,BP,GO:0072283,metanephric renal vesicle morphogenesis,11/5894,16/18866,0.00225432331920883,0.0136630128953733,0.00897245320884457,BMP4/CITED1/CTNNB1/GDNF/LHX1/LIF/PAX2/PAX8/SALL1/SIX2/SMO,11
GO:0099170,BP,GO:0099170,postsynaptic modulation of chemical synaptic transmission,11/5894,16/18866,0.00225432331920883,0.0136630128953733,0.00897245320884457,CDH1/DCC/DRD2/EGLN1/GHSR/GRM5/NRGN/PLCB1/PPP3CA/SYNPO/USP8,11
GO:0003281,BP,GO:0003281,ventricular septum development,36/5894,76/18866,0.0023185093802477,0.0138645980295089,0.00910483346768509,BMP4/BMPR2/DCTN5/DNM2/EGLN1/FGFR2/FRS2/GATA3/GATA4/GJA5/HEG1/HES1/HEY2/HEYL/ID2/LRP2/LTBP1/LUZP1/MDM2/MDM4/NKX2-5/NOS3/NOTCH1/PAX8/PROX1/RBPJ/ROBO1/SALL1/SMAD4/SMAD6/TBX3/TGFB2/TRIP11/WNT11/WNT5A/ZFPM2,36
GO:0072091,BP,GO:0072091,regulation of stem cell proliferation,36/5894,76/18866,0.0023185093802477,0.0138645980295089,0.00910483346768509,ACE/AGO3/BDNF/CITED1/CTNNB1/CX3CL1/DCT/DISC1/DRD2/FOXG1/FZD3/GJA1/KAT7/KITLG/LTBP3/N4BP2L2/NANOG/NF1/NOTCH1/NR2E1/OVOL2/PAX6/PDCD2/SHH/SIRT6/SIX3/SMO/SOX18/TBX3/TERT/THPO/TP53/VEGFC/YAP1/ZFP36L1/ZNF335,36
GO:0002713,BP,GO:0002713,negative regulation of B cell mediated immunity,9/5894,12/18866,0.0023205880628006,0.0138645980295089,0.00910483346768509,C4BPA/C4BPB/CR1/FCGR2B/FOXJ1/FOXP3/NDFIP1/PARP3/THOC1,9
GO:0002890,BP,GO:0002890,negative regulation of immunoglobulin mediated immune response,9/5894,12/18866,0.0023205880628006,0.0138645980295089,0.00910483346768509,C4BPA/C4BPB/CR1/FCGR2B/FOXJ1/FOXP3/NDFIP1/PARP3/THOC1,9
GO:0042368,BP,GO:0042368,vitamin D biosynthetic process,9/5894,12/18866,0.0023205880628006,0.0138645980295089,0.00910483346768509,CYP27A1/CYP2R1/GFI1/IFNG/IL1B/NFKB1/SNAI1/TNF/VDR,9
GO:0042416,BP,GO:0042416,dopamine biosynthetic process,9/5894,12/18866,0.0023205880628006,0.0138645980295089,0.00910483346768509,AGTR2/DAO/DDC/GCH1/SLC6A3/SNCA/TGFB2/TH/VPS35,9
GO:0071107,BP,GO:0071107,response to parathyroid hormone,9/5894,12/18866,0.0023205880628006,0.0138645980295089,0.00910483346768509,CITED1/GJA1/HDAC4/ITGA2/PHEX/PRKACA/PTH/SLC34A1/WNT10B,9
GO:0072178,BP,GO:0072178,nephric duct morphogenesis,9/5894,12/18866,0.0023205880628006,0.0138645980295089,0.00910483346768509,AHI1/BMP4/EFNB2/EPHA4/EPHA7/GATA3/GPC3/LHX1/PAX2,9
GO:1905941,BP,GO:1905941,positive regulation of gonad development,9/5894,12/18866,0.0023205880628006,0.0138645980295089,0.00910483346768509,DMRT1/NR5A1/RETN/SEMA3A/SOX9/SRC/SRY/WT1/ZFPM2,9
GO:0014033,BP,GO:0014033,neural crest cell differentiation,41/5894,89/18866,0.00232075608636824,0.0138645980295089,0.00910483346768509,ALDH1A2/ALX1/ANXA6/BMP4/BMPR1A/EDN1/ERBB4/FOXC1/FOXC2/FRZB/GBX2/GDNF/HAND2/HES1/HTR2B/ISL1/JAG1/KITLG/KLHL12/LRP6/MAPK1/NRTN/OVOL2/PDCD6/PHOX2B/RET/SEMA3A/SEMA3B/SEMA3D/SEMA4A/SEMA4G/SEMA6A/SEMA6B/SEMA6C/SEMA6D/SEMA7A/SHH/SMAD4/SMO/SOX9/TBX1,41
GO:0022404,BP,GO:0022404,molting cycle process,41/5894,89/18866,0.00232075608636824,0.0138645980295089,0.00910483346768509,ACVR1B/ALX4/BCL2/CELSR1/CTNNB1/DKK1/DNASE1L2/EDA/EDAR/ERCC2/FGFR2/FUZ/FZD3/GAL/HDAC2/IGFBP5/KRT84/LRIG1/LRP4/NF1/NGFR/NOTCH1/NUMA1/RBPJ/RELA/SHH/SMAD4/SMO/SNAI1/SOS1/SOSTDC1/SOX18/SOX21/SOX9/TGFB2/TNF/TRADD/TRPC4AP/WNT10B/WNT5A/ZMPSTE24,41
GO:0022405,BP,GO:0022405,hair cycle process,41/5894,89/18866,0.00232075608636824,0.0138645980295089,0.00910483346768509,ACVR1B/ALX4/BCL2/CELSR1/CTNNB1/DKK1/DNASE1L2/EDA/EDAR/ERCC2/FGFR2/FUZ/FZD3/GAL/HDAC2/IGFBP5/KRT84/LRIG1/LRP4/NF1/NGFR/NOTCH1/NUMA1/RBPJ/RELA/SHH/SMAD4/SMO/SNAI1/SOS1/SOSTDC1/SOX18/SOX21/SOX9/TGFB2/TNF/TRADD/TRPC4AP/WNT10B/WNT5A/ZMPSTE24,41
GO:0007512,BP,GO:0007512,adult heart development,10/5894,14/18866,0.00234074500678905,0.0138645980295089,0.00910483346768509,ADRA1A/APLNR/BMP10/CHD7/HAND2/MEF2D/MYH6/MYH7/NKX2-5/TCAP,10
GO:0018410,BP,GO:0018410,C-terminal protein amino acid modification,10/5894,14/18866,0.00234074500678905,0.0138645980295089,0.00910483346768509,AGTPBP1/ATG12/ATG5/ATG7/FOLH1/FOLH1B/GPLD1/ICMT/LCMT1/WIPI2,10
GO:0036295,BP,GO:0036295,cellular response to increased oxygen levels,10/5894,14/18866,0.00234074500678905,0.0138645980295089,0.00910483346768509,ATG7/ATP6AP1/ATP6V0A2/ATP6V0D1/ATP6V1A/ATP6V1G1/CAV1/FOXO1/NOX1/PPARG,10
GO:0044804,BP,GO:0044804,autophagy of nucleus,10/5894,14/18866,0.00234074500678905,0.0138645980295089,0.00910483346768509,ATG12/ATG13/ATG2B/ATG5/ATG7/ATG9A/RB1CC1/WDR45/WDR45B/WIPI2,10
GO:0045898,BP,GO:0045898,regulation of RNA polymerase II transcription preinitiation complex assembly,10/5894,14/18866,0.00234074500678905,0.0138645980295089,0.00910483346768509,ATF7IP/CREB1/ESR1/PSMC3/PSMC4/PSMC5/PSMC6/THRA/TP53/WNT10B,10
GO:0047484,BP,GO:0047484,regulation of response to osmotic stress,10/5894,14/18866,0.00234074500678905,0.0138645980295089,0.00910483346768509,ARHGEF2/BAD/CLN3/EPO/LETM1/MICU1/MLC1/PTGS2/TRPV4/YBX3,10
GO:0051709,BP,GO:0051709,regulation of killing of cells of other organism,10/5894,14/18866,0.00234074500678905,0.0138645980295089,0.00910483346768509,BAD/CLEC7A/F2RL1/GAPDH/IFNG/KRT6A/NOS2/P2RX7/PRF1/SYK,10
GO:0070669,BP,GO:0070669,response to interleukin-2,10/5894,14/18866,0.00234074500678905,0.0138645980295089,0.00910483346768509,CDC5L/CITED1/IL2RB/IL2RG/JAK1/JAK3/PTK2B/STAT5A/STAT5B/SYK,10
GO:0070672,BP,GO:0070672,response to interleukin-15,10/5894,14/18866,0.00234074500678905,0.0138645980295089,0.00910483346768509,GRB2/IL15/IL2RB/IL2RG/JAK1/JAK3/PLCB1/STAT3/STAT5A/STAT5B,10
GO:0071285,BP,GO:0071285,cellular response to lithium ion,10/5894,14/18866,0.00234074500678905,0.0138645980295089,0.00910483346768509,ADCY7/CDH1/CDKN1B/CEBPA/FABP4/GSK3A/ID2/LIG4/MYOG/SHH,10
GO:0086069,BP,GO:0086069,bundle of His cell to Purkinje myocyte communication,10/5894,14/18866,0.00234074500678905,0.0138645980295089,0.00910483346768509,CACNA2D1/CTNNA3/DSP/GJA5/JUP/PKP2/RANGRF/SCN10A/SCN5A/TRPM4,10
GO:2001279,BP,GO:2001279,regulation of unsaturated fatty acid biosynthetic process,10/5894,14/18866,0.00234074500678905,0.0138645980295089,0.00910483346768509,ABCD1/ABCD2/AVP/AVPR1A/CD74/FABP5/IL1B/PIBF1/PLA2G3/PTGS2,10
GO:0021532,BP,GO:0021532,neural tube patterning,22/5894,41/18866,0.00234322192349317,0.0138645980295089,0.00910483346768509,ATP6AP2/BMP4/FGF8/FOXA1/GBX2/GPR161/HES1/IFT122/IFT140/LRP6/PAX6/PAX7/PRKACA/PSEN1/PTCH1/SHH/SMO/SSBP3/TCTN1/TRAF3IP1/WDR19/WNT1,22
GO:0042269,BP,GO:0042269,regulation of natural killer cell mediated cytotoxicity,22/5894,41/18866,0.00234322192349317,0.0138645980295089,0.00910483346768509,AP1G1/CD160/CD226/CRK/CRTAM/HLA-E/IL12B/IL18RAP/IL21/KIR2DL4/LAG3/LAMP1/LEP/LGALS9/MICA/NCR1/NCR3/PVR/SERPINB9/SH2D1A/STAT5B/VAV1,22
GO:0031334,BP,GO:0031334,positive regulation of protein-containing complex assembly,102/5894,257/18866,0.00237372706565953,0.0140322788854089,0.00921494890452923,ACTR2/ACTR3/ALOX15/ANKRD53/AP1AR/ARFIP2/ARHGEF5/ARL2/ARPC1A/ARPC4/ARPC5L/ARPIN/ATAT1/ATM/BAG4/BAIAP2L2/BIN1/CAV3/CCK/CCL11/CCL21/CCL24/CD36/CDC42EP1/CDC42EP2/CDH17/CDH5/CDK5R1/CDK5RAP2/CDKN1B/CLASP1/CLEC7A/CORO1B/CREB1/CSF2/CSF3/CTNNA2/CUL4A/DCTN1/DDB2/DDX3X/DLG1/ERCC1/ERCC2/ERCC4/ESR1/FAF1/FES/GRB2/GTF2H1/GTF2H3/GTF2H5/HIP1R/HRK/IFNG/IL5/IQGAP2/LCP1/MAGEL2/MAPK9/MECP2/MED25/MTOR/MYO1C/NAV3/NCK1/NCKAP1L/NIN/NPHS1/NR1H2/NUMA1/PFN1/PICK1/PIH1D1/PPP2R5B/PRKCE/PSMC3/PSMC4/PSMC5/PSMC6/PTK2B/PYCARD/RAC1/RASIP1/RBX1/RPA2/SKAP1/SNCA/SRC/STUB1/SYK/TAL1/TENM1/TLR6/TNF/TP53/TPPP/VASP/VIL1/WAS/WASF1/WNT10B,102
GO:0001963,BP,GO:0001963,synaptic transmission, dopaminergic,16/5894,27/18866,0.00240339259650964,0.0140907155828287,0.00925332408116806,CHRNB2/CRH/CRHBP/DRD1/DRD2/DRD3/DRD4/DRD5/GDNF/PTGS2/RAB3B/SLC6A2/SLC6A3/SNCA/TH/TOR1A,16
GO:0002021,BP,GO:0002021,response to dietary excess,16/5894,27/18866,0.00240339259650964,0.0140907155828287,0.00925332408116806,ADRB1/ADRB2/APPL2/BMP8A/GDF15/GDF3/LEP/MC4R/PCSK1N/PRLH/SCT/SCTR/SORL1/TRPV4/UCP1/VGF,16
GO:0002026,BP,GO:0002026,regulation of the force of heart contraction,16/5894,27/18866,0.00240339259650964,0.0140907155828287,0.00925332408116806,ADM/ADRA1A/ADRB1/ATP1A1/ATP2A2/ATP2B4/CAV1/CSRP3/MYH6/MYH7/MYL2/MYL3/MYL4/NOS1/NOS3/SLC8A1,16
GO:0007628,BP,GO:0007628,adult walking behavior,16/5894,27/18866,0.00240339259650964,0.0140907155828287,0.00925332408116806,CEND1/CHD7/CNTN2/DAB1/DRD1/DRD2/EFNB3/EPHA4/GBX1/GLRA1/GLRB/KCNJ10/NPC1/SCN1A/SPTBN4/ZMPSTE24,16
GO:0022400,BP,GO:0022400,regulation of rhodopsin mediated signaling pathway,16/5894,27/18866,0.00240339259650964,0.0140907155828287,0.00925332408116806,AIPL1/CAMKMT/CNGB1/FNTA/GNAT1/GRK1/GRK4/GUCA1B/GUCY2F/METAP1/NMT2/PDE6B/PDE6G/PPEF1/RHO/SAG,16
GO:0032786,BP,GO:0032786,positive regulation of DNA-templated transcription, elongation,16/5894,27/18866,0.00240339259650964,0.0140907155828287,0.00925332408116806,BTBD18/CCNK/CCNT1/CCNT2/CDC73/CDK13/ELL/ELL3/ERCC6/HMGN1/KAT7/SCAF8/SUPT4H1/SUPT5H/SUPT6H/THOC1,16
GO:0048668,BP,GO:0048668,collateral sprouting,16/5894,27/18866,0.00240339259650964,0.0140907155828287,0.00925332408116806,ABL1/BDNF/DCC/EPHA7/FGF13/FSTL4/HDAC6/IFRD1/IST1/LPAR3/LRP1/NGF/NIN/PTPRS/RND2/ULK2,16
GO:0050996,BP,GO:0050996,positive regulation of lipid catabolic process,16/5894,27/18866,0.00240339259650964,0.0140907155828287,0.00925332408116806,AADAC/ABCD1/ABCD2/ADORA1/AKT2/ANGPTL3/APOA2/APOA4/CPT1A/FABP1/IL1B/IRS2/PNPLA2/PPARA/PRKCE/SCT,16
GO:0099590,BP,GO:0099590,neurotransmitter receptor internalization,16/5894,27/18866,0.00240339259650964,0.0140907155828287,0.00925332408116806,ARC/CACNG2/CACNG3/CACNG4/CACNG5/CALY/DNM2/DNM3/DRD3/DRD4/EFNB2/HPCA/ITGB3/OPHN1/SCRIB/SNAP25,16
GO:0032869,BP,GO:0032869,cellular response to insulin stimulus,91/5894,226/18866,0.00240712601388246,0.0140907155828287,0.00925332408116806,ADIPOQ/AGT/AKT2/APC/APOBEC1/APPL2/APRT/ATP6AP1/ATP6V0A1/ATP6V0A2/ATP6V0D1/ATP6V0E2/ATP6V1A/ATP6V1B1/ATP6V1B2/ATP6V1E1/ATP6V1G1/ATP6V1H/BCAR3/C2CD5/CCND3/CSRP3/EIF4EBP1/ESRRA/FOXC2/FOXO1/FOXO4/FUT7/GCK/GHRHR/GHSR/GNAI2/GPLD1/GPR21/GPT/GRB14/GRB2/GSK3A/GSTP1/HDAC9/IDE/IGFBP1/IL1B/INPP5K/INS/INSIG1/INSR/INSRR/IRS2/IRS4/LEP/MSTN/MYO1C/NCK1/NDEL1/NR1H4/OGT/PCK1/PDE3B/PIK3R2/PKLR/POU4F2/PPARG/PRKAA1/PRKCQ/PRKCZ/PTEN/PTPN1/PTPN11/PTPRA/PTPRE/RAB13/RELA/RPE65/RPS6KB1/SIK2/SLC2A4/SMARCC1/SNX5/SOGA1/SORL1/SOS1/SRC/STAR/TBC1D4/TRIB3/TSC1/TSC2/ZBTB7B/ZFP36L1/ZNF106,91
GO:0071356,BP,GO:0071356,cellular response to tumor necrosis factor,116/5894,297/18866,0.0024075354453143,0.0140907155828287,0.00925332408116806,ABCC2/ACTN4/ADAMTS13/ADAMTS7/ADIPOQ/ANKRD1/ARHGEF2/ASS1/BAG4/BIRC3/CALCA/CARD8/CASP1/CASP4/CASP8/CCL1/CCL11/CCL13/CCL16/CCL2/CCL21/CCL23/CCL24/CCL25/CCL5/CD40LG/CD58/CD70/CDIP1/CEBPA/CHUK/CIB1/CRHBP/CX3CL1/CYLD/EDA/EDA2R/EDAR/EDN1/F2RL1/FABP4/GAS6/GATA3/GBP2/GPD1/GPS2/GSTP1/HDAC4/HMHB1/HYAL1/HYAL2/HYAL3/IKBKB/INPP5K/KRT18/LTA/LTBR/MADD/MAP3K14/MAP3K5/MAPK1/MYOD1/MYOG/NFE2L2/NFKB1/NR1H4/PCK1/PIAS3/PLVAP/PSMA5/PSMB6/PSMB7/PSMC3/PSMC4/PSMC5/PSMC6/PSMD1/PSMD12/PSMD5/PSMD6/PSMD8/PSMD9/PSMF1/PTK2B/PYCARD/RBCK1/RELA/SGMS1/SLC2A4/SPPL2B/ST18/SYK/TMSB4X/TNF/TNFRSF11B/TNFRSF13B/TNFRSF1A/TNFRSF21/TNFRSF4/TNFRSF8/TNFSF11/TNFSF14/TNFSF15/TNFSF18/TNFSF8/TNFSF9/TP53/TRADD/TRAF1/TRAF5/TRAF6/TRIM32/UBE2K/YBX3/ZFP36L1/ZNF675,116
GO:0002685,BP,GO:0002685,regulation of leukocyte migration,86/5894,212/18866,0.00242620136712873,0.0141743540645871,0.00930824918222613,ADORA1/ADTRP/AGER/AIF1/AIRE/AKIRIN1/BCR/BDKRB1/BMP5/BST1/C1QBP/C5/C5AR2/CCL1/CCL2/CCL21/CCL24/CCL25/CCL27/CCL5/CCR2/CCR6/CD200/CD74/CD9/CREB3/CRK/CRKL/CSF1/CSF1R/CX3CL1/CYP19A1/DAPK2/DNM1L/DYSF/EDN1/EMILIN1/F2RL1/F7/FUT4/FUT7/GAS6/IL1R1/IL23A/IL4/IL6/IL6R/ITGA2/ITGA2B/KITLG/LBP/LGALS9/LGMN/LRCH1/MAPK1/MIA3/MIF/MMP28/MPP1/MST1/MSTN/MTUS1/NCKAP1L/PADI2/PDGFD/PLCB1/PLVAP/PTAFR/PTGER4/PTK2B/PYCARD/RAC1/S100A7/SELE/SELP/SLC8B1/SPN/SWAP70/THBS4/TNF/TNFSF14/TNFSF18/TRPV4/VEGFC/WNT5A/ZNF580,86
GO:0051650,BP,GO:0051650,establishment of vesicle localization,86/5894,212/18866,0.00242620136712873,0.0141743540645871,0.00930824918222613,ACTN4/ANKRD28/AP1AR/AP1M2/AP3B2/AP3D1/ARFGAP2/ASIP/BBS4/BBS7/CLASP1/CLN3/CNIH3/CSNK1D/CTNNB1/DNM2/DNM3/F5/F8/FNBP1L/GBF1/GOSR1/GOSR2/GPR143/GRIA1/HAP1/KIF13A/KIF1A/KIF3A/KIF5A/KIF5B/KLHL12/LIN7A/LMAN1/MAP2/MYO15A/MYO1A/MYO1C/MYO1D/MYO1E/MYO1F/MYO7B/NDEL1/PAFAH1B1/PDCD6/PICALM/PPFIA2/PPP6C/PRKCZ/PSEN1/RAB11B/RAB1A/RAB1B/RAB3A/RAB7A/SAR1A/SCFD1/SCRIB/SEC13/SEC16A/SEC23IP/SEC24D/SHROOM2/SLC2A4/SNAP23/SNAP91/SPG11/STK11/STX5/SYBU/SYNJ1/SYT11/TGFA/TMED10/TMED2/TMED9/TOR1A/TRAPPC10/TRAPPC2L/TRAPPC3/TRAPPC6A/TRAPPC9/TRIM46/TRIP11/VAMP7/WDR11,86
GO:0050954,BP,GO:0050954,sensory perception of mechanical stimulus,72/5894,173/18866,0.00242931953899394,0.0141797849487763,0.00931181562504837,ATP2B2/ATP6V1B1/ATP8B1/BACE1/CABP2/CACNA1D/CACNB3/CASP3/CDC14A/CDKN1B/CDKN2D/CHD7/CHRNA10/CHRNA9/CHRNB2/CNTN5/COL11A2/ESPN/EYA1/EYA4/FGFR1/FYN/GABRA5/GABRB2/GABRB3/GPX1/GRAP/HOXA1/HPN/HTR2A/ITGA2/KCNA1/KCNE1/LRIG1/LRIG2/LRP2/MYO15A/MYO1A/MYO3A/MYO7B/NAV2/NIPBL/NTRK1/OTOF/PAX3/PDZD7/PIEZO2/POU3F4/POU4F2/POU4F3/PPIP5K2/RAB3A/RPL38/SCN1A/SLC1A3/SLC26A4/SOD1/SPRY2/SPTBN4/TBL1X/TBX1/TECTA/TFAP2A/TH/TIMM13/TIMM8B/TMPRSS3/TRPA1/TUB/USH1C/USH2A/WFS1,72
GO:0016331,BP,GO:0016331,morphogenesis of embryonic epithelium,64/5894,151/18866,0.00244127361309717,0.0142239314201947,0.00934080645980571,ABL1/ADM/ALDH1A2/ALX1/APAF1/ARHGAP35/ARID1A/BBS4/BMP4/BMP5/BRD2/CASP3/CELSR1/CTNNB1/EPB41L5/FGF8/FGFR2/FUZ/FZD3/GATA3/GDNF/GLMN/GRHL2/GRSF1/HAND1/IFT122/IFT57/LRP2/LRP6/LUZP1/MED12/MTHFR/OVOL2/PAX2/PAX8/PCDH8/PDX1/PFN1/PLXNB2/PRKACA/PTCH1/RARA/RET/SCRIB/SDC4/SHH/SKI/SOX9/SPINT2/STK4/TCTN1/TFAP2A/TGFB2/TMED2/TRAF6/TSC1/TSC2/VASP/VEGFC/WNT16/WNT2B/WNT4/WNT5A/WNT6,64
GO:0035567,BP,GO:0035567,non-canonical Wnt signaling pathway,64/5894,151/18866,0.00244127361309717,0.0142239314201947,0.00934080645980571,ABL1/AGO3/ANKRD6/AP2A2/AP2S1/CAMK2A/CDC42/CELSR1/CELSR2/CSNK1D/CSNK1E/CTNNB1/DKK1/FRZB/FZD10/FZD3/FZD5/FZD7/FZD9/GNAT2/GPC3/GPC4/MAGI2/MAP3K7/MED12/MLLT3/NFATC1/PARD6A/PDE6B/PDE6G/PFN1/PLCB1/PLCB2/PLCB3/PLEKHA4/PPP3CA/PPP3CB/PPP3R1/PSMA5/PSMB6/PSMB7/PSMC3/PSMC4/PSMC5/PSMC6/PSMD1/PSMD12/PSMD5/PSMD6/PSMD8/PSMD9/PSMF1/RAC1/ROR2/SFRP5/SMURF1/TCF7L2/TNRC6B/VANGL1/WNT1/WNT11/WNT4/WNT5A/WNT7A,64
GO:0048864,BP,GO:0048864,stem cell development,39/5894,84/18866,0.00246254900563893,0.0143221319636756,0.00940529441632103,ALDH1A2/ALX1/ANXA6/BMP4/BMPR1A/EDN1/ERBB4/FOXC1/FOXC2/GBX2/GDNF/HAND2/HES1/HTR2B/ISL1/JAG1/KITLG/KLHL12/MAPK1/NRTN/OVOL2/PDCD6/PHOX2B/RET/SEMA3A/SEMA3B/SEMA3D/SEMA4A/SEMA4G/SEMA6A/SEMA6B/SEMA6C/SEMA6D/SEMA7A/SHH/SMO/SOX9/TBX1/WNT7A,39
GO:0140029,BP,GO:0140029,exocytic process,39/5894,84/18866,0.00246254900563893,0.0143221319636756,0.00940529441632103,BTK/CADPS2/CPLX2/CPLX3/CTBP2/DMTN/ERC2/EXOC6B/GRIK5/NPPA/OTOF/PLA2G3/PPFIA3/PSEN1/RAB13/RAB3A/RAB3B/RAB3D/SCFD1/SCRIB/SNAP23/SNAP25/SNCA/STX11/STX3/STX4/STXBP1/STXBP2/SYK/SYNJ1/SYT1/SYTL2/UNC13A/VAMP7/VPS11/VPS33A/VPS33B/VPS45/VTI1B,39
GO:0042476,BP,GO:0042476,odontogenesis,57/5894,132/18866,0.00248209785727483,0.0143757497848277,0.00944050505361835,ACVR2B/ADM/ALPL/AMBN/AMELX/ANKRD11/AQP6/ATF2/BMP2/BMP4/BMPR1A/CA2/CEMP1/CSF1/CSF3R/CTNNB1/DMP1/EDA/EDAR/EDN1/FGF4/FGF8/FGFR2/FOXC1/FOXO1/HAND1/HAND2/HDAC2/KLK5/LRP4/LRP6/MMP20/MSX1/NGFR/ODAM/OSR2/PAM/PERP/PHEX/PPARA/RUNX2/SCN10A/SCN5A/SDC1/SHH/SLC34A1/SMO/SOSTDC1/SRC/SSUH2/TBX1/TFAP2A/TGFB2/TNFRSF11B/TNFSF11/TRAF6/WNT6,57
GO:0002888,BP,GO:0002888,positive regulation of myeloid leukocyte mediated immunity,19/5894,34/18866,0.00248286217151138,0.0143757497848277,0.00944050505361835,BTK/C3/CD177/DDX1/F2RL1/FGR/HLA-E/IL13/IL4/IL4R/MAVS/NPPA/PLA2G3/PTAFR/SPHK2/STX4/STXBP1/SYK/VAMP7,19
GO:0033198,BP,GO:0033198,response to ATP,19/5894,34/18866,0.00248286217151138,0.0143757497848277,0.00944050505361835,ABCC9/CIB2/DGKQ/DNTT/IL1B/P2RX3/P2RX6/P2RX7/P2RY1/P2RY4/PKLR/PTEN/PTGS2/RYR3/SLC8A1/SOD1/TAF1/TRPC3/TRPM4,19
GO:0061384,BP,GO:0061384,heart trabecula morphogenesis,19/5894,34/18866,0.00248286217151138,0.0143757497848277,0.00944050505361835,BMP10/BMP5/BMPR1A/CAV3/CHD7/EGLN1/ENG/FOXH1/HEG1/HEY2/NKX2-5/NOTCH1/OVOL2/RBP4/RBPJ/SOS1/SRF/TGFB2/UBE4B,19
GO:0070050,BP,GO:0070050,neuron cellular homeostasis,19/5894,34/18866,0.00248286217151138,0.0143757497848277,0.00944050505361835,ADORA1/ATP2B2/ATP2B3/CACNA1D/CHRNA1/CX3CL1/DCTN1/DNAJB2/FGGY/HTR1B/IL6/NCS1/P2RY1/P2RY4/PRKAA1/SCGN/SLC17A7/SLC6A2/TAOK1,19
GO:0050982,BP,GO:0050982,detection of mechanical stimulus,24/5894,46/18866,0.00248659976432257,0.0143845356009339,0.00944627466860135,ANO3/BACE1/CACNB3/CAV3/CHRNA10/CHRNA9/CSRP3/FYN/HPN/HTR2A/ITGA2/JUP/KCNA1/NTRK1/PDZD7/PIEZO2/PKD2/PKD2L1/PKD2L2/PKDREJ/SCN1A/TCAP/TRPA1/TTN,24
