,ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0032272,BP,GO:0032272,negative regulation of protein polymerization,7/280,79/18866,0.000171403482701593,0.00608558743129296,0.00493115950755443,CLIP3/KANK3/LMOD1/SCIN/SLIT2/SVIL/TMOD1,7
GO:0032412,BP,GO:0032412,regulation of ion transmembrane transporter activity,13/280,265/18866,0.000174982411529617,0.00608558743129296,0.00493115950755443,ABCB1/ATP1A2/ATP1B2/CACNB2/CASQ2/EPHB2/FHL1/HRC/JPH2/NLGN1/PLN/RELN/RYR2,13
GO:0010001,BP,GO:0010001,glial cell differentiation,12/280,230/18866,0.000175526246217364,0.00608558743129296,0.00493115950755443,CDK6/CLU/DAAM2/DLX2/LAMA2/NFIB/NTRK3/RELN/S100B/SOX10/TSPAN2/WASF3,12
GO:0001755,BP,GO:0001755,neural crest cell migration,6/280,56/18866,0.000176473099527803,0.00608558743129296,0.00493115950755443,EDNRB/PITX2/SEMA3E/SEMA3G/SOX10/ZEB2,6
GO:0086065,BP,GO:0086065,cell communication involved in cardiac conduction,6/280,56/18866,0.000176473099527803,0.00608558743129296,0.00493115950755443,ATP1A2/ATP1B2/CACNB2/CASQ2/HRC/RYR2,6
GO:0014808,BP,GO:0014808,release of sequestered calcium ion into cytosol by sarcoplasmic reticulum,5/280,36/18866,0.00017970470668718,0.00608558743129296,0.00493115950755443,ATP1A2/CASQ2/HRC/PLN/RYR2,5
GO:0021955,BP,GO:0021955,central nervous system neuron axonogenesis,5/280,36/18866,0.00017970470668718,0.00608558743129296,0.00493115950755443,DCLK1/EPHB2/NFIB/SLIT2/ZEB2,5
GO:0099174,BP,GO:0099174,regulation of presynapse organization,5/280,36/18866,0.00017970470668718,0.00608558743129296,0.00493115950755443,NLGN1/NRXN1/NTRK3/SLITRK3/SLITRK5,5
GO:0051216,BP,GO:0051216,cartilage development,11/280,197/18866,0.000181055894114147,0.00608558743129296,0.00493115950755443,ADAMTS12/CHST11/CSGALNACT1/DLX2/FGF2/HOXA11/MSX2/NFIB/SCIN/TGFBR2/WNT7B,11
GO:0001558,BP,GO:0001558,regulation of cell growth,17/280,420/18866,0.00019204134882524,0.00639276105416327,0.00518006269857554,AGTR1/CD38/CXCL12/ENPP1/EXTL3/FBLN5/FHL1/LGI1/MAP1B/NTRK3/RGS2/RIMS2/SEMA3E/SEMA3G/SLIT2/SLIT3/ZNF639,17
GO:0051963,BP,GO:0051963,regulation of synapse assembly,8/280,107/18866,0.000195201575942179,0.00643607481820785,0.00521515989860559,EPHB2/LRRN3/NLGN1/NRXN1/NTRK3/PPP1R9A/SLITRK3/SLITRK5,8
GO:0048846,BP,GO:0048846,axon extension involved in axon guidance,5/280,37/18866,0.00020528402123273,0.00658049334729363,0.00533218242285795,CXCL12/SEMA3E/SEMA3G/SLIT2/SLIT3,5
GO:1902284,BP,GO:1902284,neuron projection extension involved in neuron projection guidance,5/280,37/18866,0.00020528402123273,0.00658049334729363,0.00533218242285795,CXCL12/SEMA3E/SEMA3G/SLIT2/SLIT3,5
GO:1903514,BP,GO:1903514,release of sequestered calcium ion into cytosol by endoplasmic reticulum,5/280,37/18866,0.00020528402123273,0.00658049334729363,0.00533218242285795,ATP1A2/CASQ2/HRC/PLN/RYR2,5
GO:0042063,BP,GO:0042063,gliogenesis,14/280,307/18866,0.000212101040211379,0.00673664037808985,0.00545870856748745,ATP1B2/CDK6/CLU/DAAM2/DLX2/IL33/LAMA2/NFIB/NTRK3/RELN/S100B/SOX10/TSPAN2/WASF3,14
GO:0048545,BP,GO:0048545,response to steroid hormone,15/280,346/18866,0.000219756241237761,0.00691632824695572,0.00560430988419745,ATP1A2/BCHE/CD38/CDO1/ESRRG/KANK2/NR3C2/NTRK3/S100B/SLIT2/SLIT3/SOX10/TCF21/TGFBR2/WNT7B,15
GO:0048041,BP,GO:0048041,focal adhesion assembly,7/280,83/18866,0.000233453587851049,0.00711730091090644,0.0057671582983872,APOD/CORO2B/EPHA3/FERMT2/SORBS1/TEK/VCL,7
GO:0055117,BP,GO:0055117,regulation of cardiac muscle contraction,7/280,83/18866,0.000233453587851049,0.00711730091090644,0.0057671582983872,ATP1A2/CASQ2/HRC/PDE5A/PLN/RGS2/RYR2,7
GO:0007272,BP,GO:0007272,ensheathment of neurons,9/280,139/18866,0.0002343651946399,0.00711730091090644,0.0057671582983872,CLDN11/CLU/JAM2/JAM3/NTRK3/S100B/SOX10/TSPAN2/WASF3,9
GO:0008366,BP,GO:0008366,axon ensheathment,9/280,139/18866,0.0002343651946399,0.00711730091090644,0.0057671582983872,CLDN11/CLU/JAM2/JAM3/NTRK3/S100B/SOX10/TSPAN2/WASF3,9
GO:1904062,BP,GO:1904062,regulation of cation transmembrane transport,15/280,349/18866,0.00024108879950581,0.00725782107729664,0.00588102197421495,ATP1A2/ATP1B2/CACNB2/CASQ2/EPHB2/FHL1/HRC/JPH2/KCNH2/KCNMB1/NLGN1/PLN/RELN/RGS2/RYR2,15
GO:0042692,BP,GO:0042692,muscle cell differentiation,16/280,390/18866,0.000254250027509809,0.00756879591530871,0.00613300529486993,ACTC1/CASQ2/CSRP1/EDNRB/FLNC/JAM2/KLHL41/LDB3/LMOD1/MYH11/NFATC4/PGM5/RGS2/TBX5/TMOD1/TPM1,16
GO:1990138,BP,GO:1990138,neuron projection extension,10/280,172/18866,0.000256261202128708,0.00756879591530871,0.00613300529486993,CXCL12/DCLK1/MAP1B/NTRK3/RIMS2/SEMA3E/SEMA3G/SLIT2/SLIT3/VCL,10
GO:0050803,BP,GO:0050803,regulation of synapse structure or activity,12/280,240/18866,0.00025988544266433,0.00756879591530871,0.00613300529486993,EPHB2/ITSN1/LRRN3/NFATC4/NLGN1/NRXN1/NTRK3/PPP1R9A/RELN/SLITRK3/SLITRK5/TANC2,12
GO:0022898,BP,GO:0022898,regulation of transmembrane transporter activity,13/280,276/18866,0.000260163695529098,0.00756879591530871,0.00613300529486993,ABCB1/ATP1A2/ATP1B2/CACNB2/CASQ2/EPHB2/FHL1/HRC/JPH2/NLGN1/PLN/RELN/RYR2,13
GO:0030049,BP,GO:0030049,muscle filament sliding,5/280,39/18866,0.000264669431127253,0.00757260802117811,0.00613609424927473,ACTC1/DES/TMOD1/TPM1/TPM2,5
GO:0033275,BP,GO:0033275,actin-myosin filament sliding,5/280,39/18866,0.000264669431127253,0.00757260802117811,0.00613609424927473,ACTC1/DES/TMOD1/TPM1/TPM2,5
GO:0031333,BP,GO:0031333,negative regulation of protein-containing complex assembly,9/280,142/18866,0.000274855829049312,0.0077995973784321,0.00632002402430039,CLIP3/CLU/JAM3/KANK3/LMOD1/SCIN/SLIT2/SVIL/TMOD1,9
GO:0007015,BP,GO:0007015,actin filament organization,17/280,434/18866,0.000281659971439406,0.00788939374594355,0.00639278613911629,ACTC1/ANG/CCDC88A/CORO2B/CXCL12/GAS2/KANK3/LMOD1/PPP1R9A/SCIN/SLIT2/SORBS1/SVIL/TMOD1/TPM1/TPM2/WASF3,17
GO:1903510,BP,GO:1903510,mucopolysaccharide metabolic process,8/280,113/18866,0.000283925115151484,0.00788939374594355,0.00639278613911629,CHST11/CSGALNACT1/FGF2/LYVE1/NDNF/OGN/OMD/PRELP,8
GO:0031346,BP,GO:0031346,positive regulation of cell projection organization,16/280,394/18866,0.000284856793253306,0.00788939374594355,0.00639278613911629,ATP1B2/CCDC88A/CXCL12/EPHA3/ITSN1/MAP1B/NDNF/NLGN1/NTRK3/PPP1R9A/RELN/RGS2/RIMS2/SLIT2/TOX/ZEB2,16
GO:0035296,BP,GO:0035296,regulation of tube diameter,9/280,143/18866,0.000289575662608012,0.00789378696022787,0.00639634596643476,ACTA2/AGTR1/ATP1A2/CD38/EDNRB/KCNMA1/KCNMB1/P2RX1/RGS2,9
GO:0097746,BP,GO:0097746,regulation of blood vessel diameter,9/280,143/18866,0.000289575662608012,0.00789378696022787,0.00639634596643476,ACTA2/AGTR1/ATP1A2/CD38/EDNRB/KCNMA1/KCNMB1/P2RX1/RGS2,9
GO:0035150,BP,GO:0035150,regulation of tube size,9/280,144/18866,0.000304942099508554,0.00824773084764542,0.00668314716439389,ACTA2/AGTR1/ATP1A2/CD38/EDNRB/KCNMA1/KCNMB1/P2RX1/RGS2,9
GO:0034764,BP,GO:0034764,positive regulation of transmembrane transport,11/280,210/18866,0.000314387718204815,0.00843728899554319,0.00683674638119815,ABCB1/ATP1B2/CACNB2/CLIP3/EPHB2/JPH2/KCNH2/KCNMB1/RELN/RYR2/SORBS1,11
GO:0030324,BP,GO:0030324,lung development,10/280,177/18866,0.000322401308649737,0.00858579485034916,0.00695708087086275,ABCA12/ADAMTS2/FGF2/FGF7/NFIB/TBX5/TCF21/TGFBR2/THRB/WNT7B,10
GO:0001822,BP,GO:0001822,kidney development,13/280,283/18866,0.000331093514739169,0.00874996754219087,0.00709011021920358,ACTA2/AGTR1/ANGPT2/ENPEP/FAT4/FGF2/HOXA11/KANK2/KIF26B/SLIT2/TCF21/TEK/WNT7B,13
GO:0043270,BP,GO:0043270,positive regulation of ion transport,13/280,284/18866,0.000342460907514373,0.00898181561980879,0.00727797702173688,ABCB1/ATP1B2/CACNB2/CXCL12/EPHB2/FHL1/JPH2/KCNH2/KCNMB1/MYLK/P2RX1/RELN/RYR2,13
GO:0048251,BP,GO:0048251,elastic fiber assembly,3/280,10/18866,0.000359270415203823,0.00928235701240066,0.00752150610783173,FBLN5/MFAP4/MYH11,3
GO:1901019,BP,GO:1901019,regulation of calcium ion transmembrane transporter activity,7/280,89/18866,0.000359282449353463,0.00928235701240066,0.00752150610783173,ATP1A2/CACNB2/CASQ2/HRC/JPH2/PLN/RYR2,7
GO:0030323,BP,GO:0030323,respiratory tube development,10/280,181/18866,0.000385069025746052,0.00987488123802097,0.0080016292679394,ABCA12/ADAMTS2/FGF2/FGF7/NFIB/TBX5/TCF21/TGFBR2/THRB/WNT7B,10
GO:0033622,BP,GO:0033622,integrin activation,4/280,24/18866,0.000399250284067077,0.0100759534392104,0.00816455833728469,CXCL12/FERMT2/JAM3/TLN1,4
GO:0086064,BP,GO:0086064,cell communication by electrical coupling involved in cardiac conduction,4/280,24/18866,0.000399250284067077,0.0100759534392104,0.00816455833728469,ATP1A2/ATP1B2/HRC/RYR2,4
GO:0030837,BP,GO:0030837,negative regulation of actin filament polymerization,6/280,65/18866,0.000401641124959858,0.0100759534392104,0.00816455833728469,KANK3/LMOD1/SCIN/SLIT2/SVIL/TMOD1,6
GO:0045823,BP,GO:0045823,positive regulation of heart contraction,5/280,43/18866,0.000421616713918758,0.0104259790256196,0.00844818453077812,ATP1A2/HRC/RGS2/RYR2/TPM1,5
GO:0070296,BP,GO:0070296,sarcoplasmic reticulum calcium ion transport,5/280,43/18866,0.000421616713918758,0.0104259790256196,0.00844818453077812,ATP1A2/CASQ2/HRC/PLN/RYR2,5
GO:0032409,BP,GO:0032409,regulation of transporter activity,13/280,291/18866,0.000431743587154563,0.0106006829697099,0.00858974736668094,ABCB1/ATP1A2/ATP1B2/CACNB2/CASQ2/EPHB2/FHL1/HRC/JPH2/NLGN1/PLN/RELN/RYR2,13
GO:0072001,BP,GO:0072001,renal system development,13/280,292/18866,0.000445983484253151,0.0108732029752423,0.00881057068594995,ACTA2/AGTR1/ANGPT2/ENPEP/FAT4/FGF2/HOXA11/KANK2/KIF26B/SLIT2/TCF21/TEK/WNT7B,13
GO:0060562,BP,GO:0060562,epithelial tube morphogenesis,14/280,331/18866,0.000453782209199569,0.0109859720856567,0.00890194764458484,ADAMTS12/FAT4/FGF2/HOXA11/KIF26B/MSX2/NFATC4/RYR2/SEMA3E/SLIT2/STARD13/TCF21/TGFBR2/ZEB2,14
GO:0001503,BP,GO:0001503,ossification,16/280,412/18866,0.000465387045552679,0.0111886802201623,0.00906620231285007,ACP5/ACVR2A/CDK6/CHRDL1/COL13A1/CSGALNACT1/DDR2/ENPP1/FAT4/GDF10/HOXA2/KL/MSX2/OMD/TEK/WNT7B,16
GO:0014829,BP,GO:0014829,vascular associated smooth muscle contraction,4/280,25/18866,0.000469785548526404,0.0112165349586097,0.00908877304408615,ACTA2/CD38/EDNRB/P2RX1,4
GO:0007389,BP,GO:0007389,pattern specification process,17/280,455/18866,0.000483590314878657,0.0114288811221238,0.00926083741994585,ACVR2A/DAAM2/DLX2/HOXA11/HOXA2/HOXA7/HOXC13/HOXD13/MEOX2/MSX2/NR2F2/PITX2/RELN/TBX5/TGFBR2/WNT7B/ZEB2,17
GO:1902903,BP,GO:1902903,regulation of supramolecular fiber organization,15/280,373/18866,0.000486175643205956,0.0114288811221238,0.00926083741994585,CCDC88A/CLIP3/CLU/CORO2B/CXCL12/KANK3/LMOD1/MAP1B/PPP1R9A/SCIN/SLIT2/SVIL/TMOD1/TPM1/WASF3,15
GO:0019371,BP,GO:0019371,cyclooxygenase pathway,3/280,11/18866,0.00048858301735249,0.0114288811221238,0.00926083741994585,HPGDS/PTGDS/PTGIS,3
GO:0060349,BP,GO:0060349,bone morphogenesis,7/280,94/18866,0.00050125884312295,0.0116103374408171,0.00940787171387931,ACP5/COL13A1/CSGALNACT1/HOXA11/MSX2/TEK/TGFBR2,7
GO:0019722,BP,GO:0019722,calcium-mediated signaling,11/280,222/18866,0.000503047549428819,0.0116103374408171,0.00940787171387931,AGTR1/ATP1A2/CASQ2/EDNRB/HRC/JPH2/NFATC4/PLN/PPP1R9A/RYR2/TMEM100,11
GO:0010812,BP,GO:0010812,negative regulation of cell-substrate adhesion,6/280,68/18866,0.000512862141837616,0.0117584684439856,0.00952790246076854,ANGPT2/APOD/CORO2B/FBLN1/HOXA7/SEMA3E,6
GO:0021537,BP,GO:0021537,telencephalon development,12/280,259/18866,0.000516673656423864,0.0117624870599406,0.00953115875056759,ATP1A2/ATP1B2/CDK6/CXCL12/DLX2/EPHB2/FAT4/NFIB/RELN/SLIT2/SLITRK5/ZEB2,12
GO:0045214,BP,GO:0045214,sarcomere organization,5/280,45/18866,0.000522364330542066,0.0117624870599406,0.00953115875056759,CASQ2/CSRP1/KLHL41/LDB3/TPM1,5
GO:0048754,BP,GO:0048754,branching morphogenesis of an epithelial tube,9/280,155/18866,0.000523230215837913,0.0117624870599406,0.00953115875056759,FAT4/FGF2/HOXA11/MSX2/NFATC4/SEMA3E/SLIT2/TCF21/TGFBR2,9
GO:0030318,BP,GO:0030318,melanocyte differentiation,4/280,26/18866,0.000548765094143036,0.0121007946237146,0.00980528981489232,EDNRB/ENPP1/SOX10/ZEB2,4
GO:0060314,BP,GO:0060314,regulation of ryanodine-sensitive calcium-release channel activity,4/280,26/18866,0.000548765094143036,0.0121007946237146,0.00980528981489232,CASQ2/HRC/JPH2/PLN,4
GO:0072012,BP,GO:0072012,glomerulus vasculature development,4/280,26/18866,0.000548765094143036,0.0121007946237146,0.00980528981489232,ACTA2/ANGPT2/TCF21/TEK,4
GO:0061448,BP,GO:0061448,connective tissue development,12/280,262/18866,0.00057220906290769,0.012537897315104,0.0101594747011925,ACTA2/ADAMTS12/CHST11/CSGALNACT1/DLX2/FGF2/HOXA11/MSX2/NFIB/SCIN/TGFBR2/WNT7B,12
GO:0014014,BP,GO:0014014,negative regulation of gliogenesis,5/280,46/18866,0.000579038974075289,0.0126077542657148,0.0102160798802426,ATP1B2/DAAM2/DLX2/NTRK3/SOX10,5
GO:0048167,BP,GO:0048167,regulation of synaptic plasticity,10/280,191/18866,0.000587327656544575,0.0127083021684832,0.0102975539782322,CD38/EPHB2/KCNB1/MAP1B/NFATC4/NLGN1/PPP1R9A/RELN/RIMS2/S100B,10
GO:0048705,BP,GO:0048705,skeletal system morphogenesis,11/280,228/18866,0.000628231668197619,0.0132778066553763,0.0107590242137425,ACP5/CHST11/COL13A1/CSGALNACT1/DLX2/HOXA11/HOXA2/HOXA7/MSX2/TEK/TGFBR2,11
GO:0003416,BP,GO:0003416,endochondral bone growth,4/280,27/18866,0.00063673837810294,0.0132778066553763,0.0107590242137425,BNC2/DDR2/MSX2/TGFBR2,4
GO:0032535,BP,GO:0032535,regulation of cellular component size,15/280,383/18866,0.000638654205316309,0.0132778066553763,0.0107590242137425,CXCL12/KANK3/KCNMA1/LMOD1/MAP1B/NTRK3/PPP1R9A/SCIN/SEMA3E/SEMA3G/SLIT2/SVIL/TMOD1/WASF3/WNT7B,15
GO:0042340,BP,GO:0042340,keratan sulfate catabolic process,3/280,12/18866,0.000644309849315113,0.0132778066553763,0.0107590242137425,OGN/OMD/PRELP,3
GO:0071679,BP,GO:0071679,commissural neuron axon guidance,3/280,12/18866,0.000644309849315113,0.0132778066553763,0.0107590242137425,EPHB2/NCAM1/NFIB,3
GO:0097104,BP,GO:0097104,postsynaptic membrane assembly,3/280,12/18866,0.000644309849315113,0.0132778066553763,0.0107590242137425,EPHB2/NLGN1/NRXN1,3
GO:0006942,BP,GO:0006942,regulation of striated muscle contraction,7/280,98/18866,0.000644330305633512,0.0132778066553763,0.0107590242137425,ATP1A2/CASQ2/HRC/PDE5A/PLN/RGS2/RYR2,7
GO:0010771,BP,GO:0010771,negative regulation of cell morphogenesis involved in differentiation,7/280,98/18866,0.000644330305633512,0.0132778066553763,0.0107590242137425,EPHB2/FBLN1/NFATC4/NLGN1/SEMA3E/SEMA3G/SLIT2,7
GO:0034767,BP,GO:0034767,positive regulation of ion transmembrane transport,9/280,161/18866,0.000688121641953264,0.0140963143458118,0.0114222620729084,ABCB1/ATP1B2/CACNB2/EPHB2/JPH2/KCNH2/KCNMB1/RELN/RYR2,9
GO:0045932,BP,GO:0045932,negative regulation of muscle contraction,4/280,28/18866,0.000734258367429133,0.0146092095864348,0.0118378617616373,ATP1A2/KCNMA1/PDE5A/RGS2,4
GO:0061437,BP,GO:0061437,renal system vasculature development,4/280,28/18866,0.000734258367429133,0.0146092095864348,0.0118378617616373,ACTA2/ANGPT2/TCF21/TEK,4
GO:0061440,BP,GO:0061440,kidney vasculature development,4/280,28/18866,0.000734258367429133,0.0146092095864348,0.0118378617616373,ACTA2/ANGPT2/TCF21/TEK,4
GO:0099560,BP,GO:0099560,synaptic membrane adhesion,4/280,28/18866,0.000734258367429133,0.0146092095864348,0.0118378617616373,NLGN1/NRXN1/SLITRK3/SPARCL1,4
GO:2000463,BP,GO:2000463,positive regulation of excitatory postsynaptic potential,4/280,28/18866,0.000734258367429133,0.0146092095864348,0.0118378617616373,NLGN1/NRXN1/RELN/RIMS2,4
GO:0002686,BP,GO:0002686,negative regulation of leukocyte migration,5/280,49/18866,0.000776899001451443,0.0153692819601423,0.0124537494067254,APOD/CXCL12/HOXA7/IL33/SLIT2,5
GO:0005513,BP,GO:0005513,detection of calcium ion,3/280,13/18866,0.000828436550749483,0.0162957235153109,0.0132044462185848,CASQ2/KCNMB1/RYR2,3
GO:0055075,BP,GO:0055075,potassium ion homeostasis,4/280,29/18866,0.000841880512396624,0.0164666120560289,0.0133429174281118,ATP1A2/ATP1B2/KCNH2/KCNMA1,4
GO:0008038,BP,GO:0008038,neuron recognition,5/280,50/18866,0.0008528836202248,0.0164954362749623,0.0133662737306621,CELSR3/EPHA3/EPHB2/OPCML/PALLD,5
GO:0099054,BP,GO:0099054,presynapse assembly,5/280,50/18866,0.0008528836202248,0.0164954362749623,0.0133662737306621,NLGN1/NRXN1/NTRK3/SLITRK3/SLITRK5,5
GO:0003002,BP,GO:0003002,regionalization,14/280,355/18866,0.000899433988424377,0.0172991137106955,0.0140174946149179,ACVR2A/DLX2/HOXA11/HOXA2/HOXA7/HOXC13/HOXD13/MEOX2/MSX2/NR2F2/PITX2/RELN/WNT7B/ZEB2,14
GO:0002027,BP,GO:0002027,regulation of heart rate,7/280,104/18866,0.000917742577257941,0.0175537281904254,0.0142238090630556,CACNB2/CASQ2/HRC/KCNH2/PLN/RYR2/TPM1,7
GO:1903524,BP,GO:1903524,positive regulation of blood circulation,6/280,76/18866,0.000928131229796543,0.0175832131382219,0.0142477007550735,ATP1A2/CD38/HRC/RGS2/RYR2/TPM1,6
GO:0003158,BP,GO:0003158,endothelium development,8/280,135/18866,0.000929441942315022,0.0175832131382219,0.0142477007550735,ADAMTS12/ARHGEF26/CLDN5/NR2F2/STARD13/TMEM100/VCL/WNT7B,8
GO:0110053,BP,GO:0110053,regulation of actin filament organization,12/280,278/18866,0.000960368456837745,0.0180695412911537,0.0146417730976693,CCDC88A/CORO2B/CXCL12/KANK3/LMOD1/PPP1R9A/SCIN/SLIT2/SVIL/TMOD1/TPM1/WASF3,12
GO:0060541,BP,GO:0060541,respiratory system development,10/280,204/18866,0.000974551989474841,0.0182372918246589,0.0147777015758205,ABCA12/ADAMTS2/FGF2/FGF7/NFIB/TBX5/TCF21/TGFBR2/THRB/WNT7B,10
GO:0001666,BP,GO:0001666,response to hypoxia,14/280,359/18866,0.00100136057018585,0.0186382273870076,0.0151025801898432,ANG/ANGPT2/CD38/CXCL12/GNGT1/KCNMA1/KCNMB1/NDNF/PTGIS/RYR2/S100B/SOD3/TEK/TGFBR2,14
GO:0055078,BP,GO:0055078,sodium ion homeostasis,5/280,52/18866,0.00102128898954439,0.0187063458024531,0.01515777663156,AGTR1/ATP1A2/ATP1B2/EDNRB/SCN7A,5
GO:0060425,BP,GO:0060425,lung morphogenesis,5/280,52/18866,0.00102128898954439,0.0187063458024531,0.01515777663156,FGF7/NFIB/TCF21/TGFBR2/WNT7B,5
GO:0042552,BP,GO:0042552,myelination,8/280,137/18866,0.00102253123410758,0.0187063458024531,0.01515777663156,CLU/JAM2/JAM3/NTRK3/S100B/SOX10/TSPAN2/WASF3,8
GO:0032414,BP,GO:0032414,positive regulation of ion transmembrane transporter activity,7/280,106/18866,0.0010267881298157,0.0187063458024531,0.01515777663156,ABCB1/ATP1B2/CACNB2/EPHB2/JPH2/RELN/RYR2,7
GO:1901342,BP,GO:1901342,regulation of vasculature development,16/280,444/18866,0.0010320911212448,0.0187063458024531,0.01515777663156,AGTR1/ANGPT2/C6/CLDN5/CMA1/FBLN5/FGF2/MEOX2/PTGIS/RECK/SEMA3E/STARD13/TEK/TGFBR2/TMEM100/TSPAN12,16
GO:0030007,BP,GO:0030007,cellular potassium ion homeostasis,3/280,14/18866,0.0010428436568092,0.0187063458024531,0.01515777663156,ATP1A2/ATP1B2/KCNMA1,3
GO:0090128,BP,GO:0090128,regulation of synapse maturation,3/280,14/18866,0.0010428436568092,0.0187063458024531,0.01515777663156,NFATC4/NRXN1/RELN,3
GO:0042310,BP,GO:0042310,vasoconstriction,6/280,78/18866,0.00106391244895497,0.0189313686264571,0.0153401129221041,ACTA2/AGTR1/ATP1A2/CD38/EDNRB/P2RX1,6
GO:0045765,BP,GO:0045765,regulation of angiogenesis,15/280,403/18866,0.00106831185219127,0.0189313686264571,0.0153401129221041,AGTR1/ANGPT2/C6/CLDN5/CMA1/FBLN5/FGF2/MEOX2/PTGIS/RECK/SEMA3E/STARD13/TEK/TGFBR2/TSPAN12,15
GO:0001508,BP,GO:0001508,action potential,8/280,138/18866,0.00107179325557065,0.0189313686264571,0.0153401129221041,ATP1A2/CACNB2/KCNB1/KCNH2/NTRK3/P2RX1/RYR2/SCN7A,8
GO:0099068,BP,GO:0099068,postsynapse assembly,4/280,31/18866,0.00108965966252194,0.0191492474703094,0.0155166604361259,EPHB2/NLGN1/NRXN1/NTRK3,4
GO:0099172,BP,GO:0099172,presynapse organization,5/280,53/18866,0.00111418323412568,0.019481325033046,0.015785743322408,NLGN1/NRXN1/NTRK3/SLITRK3/SLITRK5,5
GO:0002062,BP,GO:0002062,chondrocyte differentiation,7/280,108/18866,0.00114577085814398,0.0199329583462033,0.016151702390657,ADAMTS12/CHST11/HOXA11/MSX2/NFIB/SCIN/TGFBR2,7
GO:0003205,BP,GO:0003205,cardiac chamber development,9/280,174/18866,0.00119253465428739,0.0206427748657147,0.0167268676509258,CPE/MSX2/RYR2/SLIT2/SLIT3/TBX5/TEK/TGFBR2/TPM1,9
GO:0014032,BP,GO:0014032,neural crest cell development,6/280,80/18866,0.00121444063235918,0.0209173804439178,0.0169493809124755,EDNRB/PITX2/SEMA3E/SEMA3G/SOX10/ZEB2,6
GO:0097106,BP,GO:0097106,postsynaptic density organization,4/280,32/18866,0.00123093140985265,0.0210964581233161,0.0170944877918567,NLGN1/NRXN1/NTRK3/RELN,4
GO:0072073,BP,GO:0072073,kidney epithelium development,8/280,142/18866,0.00128814319505338,0.0219682351786935,0.0178008898875667,FAT4/FGF2/HOXA11/KANK2/KIF26B/SLIT2/TCF21/WNT7B,8
GO:0051279,BP,GO:0051279,regulation of release of sequestered calcium ion into cytosol,6/280,81/18866,0.00129555606008328,0.0219863484314134,0.0178155670800926,ATP1A2/CASQ2/HRC/JPH2/PLN/RYR2,6
GO:0030278,BP,GO:0030278,regulation of ossification,10/280,212/18866,0.00130274240771734,0.0220004595878899,0.0178270013687636,ACVR2A/CDK6/DDR2/ENPP1/GDF10/HOXA2/KL/MSX2/OMD/WNT7B,10
GO:0030199,BP,GO:0030199,collagen fibril organization,5/280,55/18866,0.00131855822981323,0.0220524086551373,0.0178690957663477,ADAMTS2/COL13A1/COL14A1/COL5A3/DDR2,5
GO:0060350,BP,GO:0060350,endochondral bone morphogenesis,5/280,55/18866,0.00131855822981323,0.0220524086551373,0.0178690957663477,COL13A1/CSGALNACT1/HOXA11/TEK/TGFBR2,5
GO:0036293,BP,GO:0036293,response to decreased oxygen levels,14/280,371/18866,0.00136728075332488,0.022757336384667,0.0184402996336579,ANG/ANGPT2/CD38/CXCL12/GNGT1/KCNMA1/KCNMB1/NDNF/PTGIS/RYR2/S100B/SOD3/TEK/TGFBR2,14
GO:0035115,BP,GO:0035115,embryonic forelimb morphogenesis,4/280,33/18866,0.00138453306713208,0.0229342271694319,0.0185836344694384,HOXA11/MSX2/RECK/TBX5,4
GO:0002088,BP,GO:0002088,lens development in camera-type eye,6/280,83/18866,0.00147014652064411,0.0241924444768791,0.0196031696101684,FGF2/NTRK3/TGFBR2/TMOD1/WNT7B/ZEB2,6
GO:0090130,BP,GO:0090130,tissue migration,14/280,374/18866,0.0014744672976954,0.0241924444768791,0.0196031696101684,ACTA2/ACTC1/ACTG2/ANGPT2/FGF2/FGF7/KANK2/MEOX2/NR2F2/SLIT2/STARD13/TEK/TGFBR2/ZEB2,14
GO:0048813,BP,GO:0048813,dendrite morphogenesis,8/280,146/18866,0.00153791145740097,0.0250399141409308,0.0202898753946853,DCLK1/EPHB2/NFATC4/NLGN1/PPP1R9A/RELN/SLITRK5/TANC2,8
GO:0099084,BP,GO:0099084,postsynaptic specialization organization,4/280,34/18866,0.00155101873322606,0.0250399141409308,0.0202898753946853,NLGN1/NRXN1/NTRK3/RELN,4
GO:0014031,BP,GO:0014031,mesenchymal cell development,6/280,84/18866,0.00156388901894686,0.0250399141409308,0.0202898753946853,EDNRB/PITX2/SEMA3E/SEMA3G/SOX10/ZEB2,6
GO:0048864,BP,GO:0048864,stem cell development,6/280,84/18866,0.00156388901894686,0.0250399141409308,0.0202898753946853,EDNRB/PITX2/SEMA3E/SEMA3G/SOX10/ZEB2,6
GO:0032411,BP,GO:0032411,positive regulation of transporter activity,7/280,114/18866,0.00156860077500077,0.0250399141409308,0.0202898753946853,ABCB1/ATP1B2/CACNB2/EPHB2/JPH2/RELN/RYR2,7
GO:0043116,BP,GO:0043116,negative regulation of vascular permeability,3/280,16/18866,0.00156951512668457,0.0250399141409308,0.0202898753946853,AKAP12/CLDN5/SLIT2,3
GO:1904064,BP,GO:1904064,positive regulation of cation transmembrane transport,8/280,147/18866,0.00160598455597452,0.0255042134531366,0.0206660977386388,ATP1B2/CACNB2/EPHB2/JPH2/KCNH2/KCNMB1/RELN/RYR2,8
