"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0061844","BP","GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide",54,0.580941012689607,1.74704590901521,0.00151793154592688,0.0223547228644787,0.0184076647920957,298,"tags=19%, list=3%, signal=18%","6278/2919/10563/3576/25818/3627/9547/6372/4283/6373"
"GO:0019692","BP","GO:0019692","deoxyribose phosphate metabolic process",26,0.684788673797866,1.81317350944261,0.00152274137583196,0.0223819281992422,0.0184300666212716,1731,"tags=50%, list=15%, signal=43%","4521/100/6996/7298/8930/79077/7374/1841/9519/1633/55270/1854/1716"
"GO:0000466","BP","GO:0000466","maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",21,0.708877786073916,1.78642972606271,0.00152800172270884,0.0224156369224569,0.0184578235691553,2518,"tags=67%, list=21%, signal=53%","23212/79033/23481/10799/55759/6227/79707/11340/23404/27340/117246/8602/65095/5393"
"GO:0071539","BP","GO:0071539","protein localization to centrosome",28,0.662695890717317,1.77003023418242,0.0015413113926104,0.0224819901538316,0.0185124611528294,1580,"tags=39%, list=13%, signal=34%","29887/6491/6790/10615/23636/55722/51134/2932/636/55125/26005"
"GO:0007369","BP","GO:0007369","gastrulation",148,0.448445233405929,1.5724753290905,0.00155896860015773,0.0226500149503686,0.0186508186780004,1769,"tags=27%, list=15%, signal=23%","1301/1290/1289/4318/3914/3624/1294/3912/1284/4313/3685/7296/90/2335/3909/60436/3675/2697/8091/4323/8324/3678/2131/1844/3689/56983/26011/3676/8195/51176/2719/3691/2132/4041/7290/4086/187/57045/55614/655"
"GO:0046755","BP","GO:0046755","viral budding",17,-0.738072739950089,-1.90345718907649,0.00157315122924638,0.0228122025661351,0.0187843696632914,1570,"tags=47%, list=13%, signal=41%","27183/51510/27243/7251/10015/9525/25978/79720"
"GO:0003188","BP","GO:0003188","heart valve formation",11,0.807278684589453,1.77416465702497,0.00161168996455005,0.0232816781685958,0.0191709523809817,191,"tags=27%, list=2%, signal=27%","23462/1942/7291"
"GO:0071604","BP","GO:0071604","transforming growth factor beta production",35,0.64248550085769,1.78358255544063,0.0016480489879532,0.0236711218706966,0.0194916340180176,1292,"tags=37%, list=11%, signal=33%","4060/1001/55353/3685/5743/3326/7057/7305/4052/4345/3091/6375/8710"
"GO:0045089","BP","GO:0045089","positive regulation of innate immune response",170,0.431143415625409,1.52478045151047,0.0016841603482323,0.0240072291148963,0.0197683965403235,2265,"tags=34%, list=19%, signal=28%","4321/3149/8772/5708/5591/1690/5698/3428/5693/5692/9447/5691/3665/2207/4841/10213/5684/5709/5696/23198/5688/5971/5690/4067/3134/5062/5685/5704/1660/5682/29108/3148/29110/6885/5717/5689/3661/5058/5700/5469/1147/5719/5683/5695/5716/4332/5702/7474/5707/10432/55269/5699/661/5359/912/10197/2547/3055"
"GO:1901028","BP","GO:1901028","regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway",37,0.625938343797236,1.75943610777571,0.00168782718786307,0.024014189085321,0.0197741276246818,2237,"tags=46%, list=19%, signal=37%","637/8626/7533/7029/28978/7027/581/3002/2932/5366/578/292/2729/1869/7531/4836/10971"
"GO:0044766","BP","GO:0044766","multi-organism transport",59,0.558035229472356,1.70762520389384,0.00170892883553554,0.0241778227574364,0.0199088693436133,1598,"tags=37%, list=14%, signal=32%","684/3434/57122/9631/3838/55706/1514/23636/79902/7514/79023/23165/348995/3836/10762/8480/9972/23279/100101267/9688/55746/858"
"GO:1902579","BP","GO:1902579","multi-organism localization",59,0.558035229472356,1.70762520389384,0.00170892883553554,0.0241778227574364,0.0199088693436133,1598,"tags=37%, list=14%, signal=32%","684/3434/57122/9631/3838/55706/1514/23636/79902/7514/79023/23165/348995/3836/10762/8480/9972/23279/100101267/9688/55746/858"
"GO:0072698","BP","GO:0072698","protein localization to microtubule cytoskeleton",46,0.592858794093674,1.74182353865331,0.00173979618724472,0.0245003922378812,0.0201744843952597,2479,"tags=41%, list=21%, signal=33%","7272/29887/6491/6790/10615/23636/49856/22919/55722/51134/2932/636/55125/26005/3192/22994/9585/137886/10634"
"GO:0006029","BP","GO:0006029","proteoglycan metabolic process",72,0.531862405786767,1.68523821239214,0.00174145739665681,0.0245003922378812,0.0201744843952597,1398,"tags=25%, list=12%, signal=22%","1301/1462/23213/633/22856/56548/50515/51363/55454/3074/54480/2131/79586/2817/55501/2135/9653/2132"
"GO:0006643","BP","GO:0006643","membrane lipid metabolic process",146,-0.395105386264238,-1.4657172272486,0.00175309747121103,0.0246183111431215,0.0202715829678286,1625,"tags=24%, list=14%, signal=21%","2517/55852/5515/256987/29095/221/79603/5580/8705/79152/5518/6484/9517/93210/57515/427/1545/80772/6610/10558/7357/5023/3815/9524/224/2524/6785/222/23556/79071/4258/51228/2528/2525/80157"
"GO:0034341","BP","GO:0034341","response to interferon-gamma",158,0.438152347614463,1.54267965901201,0.0017663607416334,0.0247126951908154,0.0203493021112151,2361,"tags=32%, list=20%, signal=26%","684/6364/6362/6772/7412/9076/8519/2633/10379/10410/3326/3459/4940/4939/3665/3106/9111/10581/2210/445/29927/3134/8638/6363/3107/7097/3105/6375/140885/3664/1594/2317/8942/3661/5469/10062/567/55614/1906/7474/6672/8651/6355/7431/3055/5771/55128/3135/51466/960"
"GO:0033540","BP","GO:0033540","fatty acid beta-oxidation using acyl-CoA oxidase",15,-0.747843389354656,-1.84865170383593,0.00178030183554465,0.0248617012338998,0.0204719989260996,1294,"tags=53%, list=11%, signal=48%","10455/6342/3295/51/8309/1384/30/8310"
"GO:0007098","BP","GO:0007098","centrosome cycle",98,0.48610302694716,1.60975039232219,0.00181028901685399,0.0252338256869593,0.0207784192845351,2498,"tags=46%, list=21%, signal=37%","6566/983/29901/6491/4751/10403/6790/3832/1111/9793/23636/55559/7840/9371/26973/4591/7514/56890/7405/672/5347/55722/5902/55125/64793/4957/26005/2648/1107/22809/7516/10733/117178/10432/899/7517/22994/402/54820/675/1017/79959/79441/137886/54801"
"GO:1904872","BP","GO:1904872","regulation of telomerase RNA localization to Cajal body",14,0.773367587787807,1.80771127588804,0.00185233545110496,0.0256777877671522,0.0211439932709422,1777,"tags=57%, list=15%, signal=49%","8607/908/10576/22948/10575/10574/5073/10856"
"GO:0016239","BP","GO:0016239","positive regulation of macroautophagy",53,-0.547624303212781,-1.71494427179171,0.00186886705867464,0.0258595066452141,0.0212936269843207,1449,"tags=38%, list=12%, signal=33%","5563/55187/23411/5899/9517/665/3162/2773/10558/10241/154/664/5595/10133/27244/65018/51100/79443/10206/26353"
"GO:0043628","BP","GO:0043628","ncRNA 3'-end processing",28,0.655779263596424,1.75155624136907,0.00194218580515288,0.0267759375144708,0.0220482483835066,2697,"tags=57%, list=23%, signal=44%","6741/79033/54512/55656/79650/51728/6227/2091/5073/11340/23404/25896/56915/5393/80789/26173"
"GO:0070987","BP","GO:0070987","error-free translesion synthesis",20,0.714251711974988,1.77528719131469,0.00194578001539813,0.0267766266235571,0.0220488158201571,1225,"tags=40%, list=10%, signal=36%","5984/5111/6119/5983/6117/5424/5985/5982"
"GO:0033273","BP","GO:0033273","response to vitamin",85,0.508190199861905,1.64531585502075,0.00198601682266183,0.0271818063319024,0.022382455038008,700,"tags=18%, list=6%, signal=17%","6696/1277/10631/6591/6678/3371/3627/1591/100/5743/1789/8614/1592/7298/6781"
"GO:0016236","BP","GO:0016236","macroautophagy",226,-0.363085062161294,-1.41834378026718,0.00203239900119894,0.0277161993755559,0.0228224930592547,1571,"tags=23%, list=13%, signal=20%","22878/27183/10670/9559/23001/5563/11345/55187/5287/64419/527/51506/83452/23411/9342/55014/5899/9517/665/8897/3162/27243/8673/2773/5564/10558/23376/10241/826/8649/154/664/5595/7251/10133/5868/55763/51382/27244/65018/51100/79443/5768/10206/23673/9525/25978/79720/26353/58528/55432"
"GO:0051917","BP","GO:0051917","regulation of fibrinolysis",13,0.787117210934126,1.80144659053664,0.00204559005958255,0.0278458250453084,0.0229292313933293,662,"tags=23%, list=6%, signal=22%","2191/5054/7057"
"GO:0006066","BP","GO:0006066","alcohol metabolic process",309,-0.338993809192523,-1.37441018822692,0.00207071602357904,0.0280363074518632,0.0230860813041919,2436,"tags=31%, list=21%, signal=25%","33/8291/1565/57104/79947/2055/2819/8912/27124/3612/3990/9807/6256/5092/6609/3638/23541/2330/3991/6667/64788/26002/1585/2643/3422/84869/8854/120227/8821/338/2584/2852/8694/11165/335/27284/5728/337/2805/4047/1543/9249/801/6622/8228/10327/5563/57016/10449/221/3949/50814/3157/5333/10613/9517/114876/54884/3613/54361/5745/126/8574/3158/427/216/1545/27163/1718/10654/10558/220/1559/32/3156/5332/3632/7436/6307/9023/224/217/37/7108/10170/1583/222/80271/3628/79071/1577/2053/131/6820/79153/125"
"GO:0003179","BP","GO:0003179","heart valve morphogenesis",44,0.583807342089635,1.70423876248057,0.00211921311492599,0.0285394921270336,0.0235004212575525,347,"tags=14%, list=3%, signal=13%","6591/23462/6659/1942/7291/90"
"GO:0006369","BP","GO:0006369","termination of RNA polymerase II transcription",28,0.653045187980588,1.74425365119104,0.0021347950863804,0.0286981794975158,0.0236310900178088,3106,"tags=68%, list=26%, signal=50%","22916/6637/6628/7884/6635/6634/1479/8458/6636/1477/4150/4686/10898/10978/11051/81608/8189/79869/25888"
"GO:0002831","BP","GO:0002831","regulation of response to biotic stimulus",324,0.376769110783227,1.419930206446,0.00214292502420571,0.0287053165919754,0.023636966952325,1871,"tags=26%, list=16%, signal=23%","4321/23643/3149/3434/25818/7128/8772/6772/6372/5708/55601/5591/1690/3329/5698/348/7804/5654/3428/103/4277/5693/51191/3326/11274/5692/3459/9447/5691/3665/2207/11221/4841/10213/5684/5709/3106/5696/54209/23198/9111/5688/5971/5690/329/4067/3134/5062/708/5685/23586/5704/3105/1660/5682/1535/6059/56339/29108/3148/7187/29110/6885/5717/5689/3661/5058/5700/56833/5469/10062/1147/5719/5683/5777/5695/4282/5716/253943/4332/5702/7474/6895/5707/10432"
"GO:0007566","BP","GO:0007566","embryo implantation",43,0.597239776190263,1.72346268793041,0.00216152685432551,0.0289032484680163,0.0237999510182836,980,"tags=30%, list=8%, signal=28%","6696/4318/7076/4313/5743/8614/2697/6781/3490/682/7422/10155/708"
"GO:0070200","BP","GO:0070200","establishment of protein localization to telomere",15,0.761028093636001,1.80938433979592,0.00220668706285834,0.0294030348499026,0.0242114926974711,2568,"tags=87%, list=22%, signal=68%","908/545/10576/22948/25913/10575/7013/10574/65057/79035/55135/675/472"
"GO:0007584","BP","GO:0007584","response to nutrient",158,0.434091792829463,1.52838295307119,0.00221854042855935,0.0295089312284611,0.0242986914988617,1024,"tags=18%, list=9%, signal=16%","6696/1277/10631/6591/6678/3371/3627/6566/1591/8520/6772/2730/100/5743/9388/1789/8614/1592/7298/158/3485/6781/8644/445/5315/5447/490/19"
"GO:0044270","BP","GO:0044270","cellular nitrogen compound catabolic process",449,0.354470735056947,1.37168755494692,0.0022301999910452,0.0296118821306616,0.0243834648914571,2695,"tags=33%, list=23%, signal=26%","9582/10644/1890/4521/2237/10643/5708/22916/5698/100/8087/10535/3251/5693/6741/6996/6999/5692/23658/8930/79077/5691/4939/7374/10213/328/5684/5709/27257/5696/5436/23198/79033/1763/54512/5688/57819/51690/5690/11332/7514/65109/55190/955/54915/5447/55270/5685/25804/5704/5433/3620/79072/51154/1660/5682/2521/56339/3836/3704/581/10921/22882/3148/55795/6227/27350/9131/79675/23381/29102/1854/5717/5689/8942/10128/51025/5073/81892/6418/4904/192669/1981/5700/246243/1994/55110/10236/5719/3192/5683/11157/4686/11340/6499/5695/57109/399664/5716/3183/1677/253943/23404/5702/60493/5707/80198/1869/55149/207/5699/5142/6832/10767/953/9924/1777/90806/4848/10197/7431/9887/56915/3297/8882/5701/57089/79068/56006/10940/9261/55181/5714/5393/5317/472/3837/5710/3146/23475/26523/400410/1676/191/10605/6129/5694"
"GO:2000147","BP","GO:2000147","positive regulation of cell motility",447,0.353196912955755,1.36654594015551,0.00223908524997366,0.029677700111493,0.0244376617310145,1407,"tags=18%, list=12%, signal=17%","6278/1277/10631/4072/6591/4318/5328/6678/10457/10563/3655/3576/5054/7070/6364/57214/7130/3627/3918/3912/7291/8772/7941/9547/9076/57007/3685/4192/80781/5743/90/2335/26271/50507/6401/131578/7852/5747/3037/5159/54453/3675/10512/7057/22800/51512/8877/10630/54209/64581/7422/9530/4323/5154/4739/4233/3678/4067/3309/5420/5228/708/728/22919/1512/2149/6868/54566/6363/3480/3091/6375/2821/102/29108/5216/3676/51176/5880/389/351/5025"
"GO:0006282","BP","GO:0006282","regulation of DNA repair",89,0.494643516450676,1.6151781249284,0.00226629526956566,0.0298810833535228,0.0246051346433969,1682,"tags=30%, list=14%, signal=26%","2305/10635/5111/7291/5591/142/64110/1111/8914/10721/1663/25913/8091/5396/79000/10155/7913/23028/672/7398/5888/1660/2521/7336/2969/23347/55010"
"GO:0071774","BP","GO:0071774","response to fibroblast growth factor",119,0.470307507206424,1.59513297777906,0.00230695230727546,0.0303113472721149,0.0249594290819184,1908,"tags=24%, list=16%, signal=21%","1277/10631/23213/10563/3576/3371/5437/2730/22916/79801/81848/5440/7057/5436/23767/5435/2817/5433/9158/4804/3178/7072/4686/55614/2729/5431/2625/7474/5439"
"GO:0072395","BP","GO:0072395","signal transduction involved in cell cycle checkpoint",62,0.537292184474226,1.66988412116832,0.00230695230727546,0.0303113472721149,0.0249594290819184,1289,"tags=29%, list=11%, signal=26%","51514/6659/983/891/5111/5591/6790/1111/11200/51512/7029/3276/672/7027/6664/5347/27339/581"
"GO:0006289","BP","GO:0006289","nucleotide-excision repair",97,0.481446520949091,1.59324031549925,0.00231809031958445,0.030404813132744,0.0250363921577926,2755,"tags=43%, list=23%, signal=33%","5984/5111/5437/6119/142/5983/5440/6117/5436/2071/5435/10714/5424/5985/2968/3978/4331/5433/5425/27339/9557/55247/5982/10920/10987/5431/6917/1642/5439/5426/5886/10450/6118/675/2072/2967/2873/83990/64708/5893/7157/7314"
"GO:0043900","BP","GO:0043900","regulation of multi-organism process",56,0.54654120008258,1.65702011567127,0.00232962806997692,0.0305031890271674,0.0251173983281284,1765,"tags=27%, list=15%, signal=23%","684/7076/3624/100/6790/3625/2697/7422/10184/708/646/22932/10549/64750/811"
"GO:0006457","BP","GO:0006457","protein folding",170,0.423850369167463,1.4989878862804,0.00236347183929294,0.0308927850274362,0.0254382053728305,2567,"tags=39%, list=22%, signal=31%","10808/3336/3329/3320/908/10598/5202/9601/10576/3326/22948/6782/9761/11328/27000/10130/8877/7184/9530/26973/3301/79139/10728/56886/10575/3309/23193/5479/54431/10465/7411/9141/26278/10574/8195/7841/10549/2288/3310/5700/27348/2782/567/2923/9093/2770/5589/811/10856/10105/9532/10450/81562/5203/1861/10726/9049/10681/821/23640/64772/11140/51182/6905/5478/1457"
"GO:0009124","BP","GO:0009124","nucleoside monophosphate biosynthetic process",36,0.62047650294441,1.74166091075003,0.00240819899982437,0.0313688680063329,0.0258302288365917,1731,"tags=56%, list=15%, signal=48%","8833/100/471/7083/3251/5631/5471/7298/5634/158/10606/5198/790/7372/1633/271/1854/2618/3614/1716"
"GO:0009408","BP","GO:0009408","response to heat",138,0.449056807274124,1.56136273021359,0.00245593110115519,0.031880686373243,0.0262516780752887,2335,"tags=41%, list=20%, signal=33%","3627/55107/57122/10808/9631/3329/6119/5743/3320/55706/545/4277/3326/27000/23636/3654/7057/6117/3490/79902/9530/26973/3301/10728/4067/79023/929/23165/5433/348995/8893/81570/10762/8480/9972/2932/23279/100101267/9688/2288/3310/55746/22797/9093/2729/27429/23225/7531/207/9532/7175/6118/81929/3066/1965/3297"
"GO:0031589","BP","GO:0031589","cell-substrate adhesion",296,0.374256918941785,1.40034573314849,0.00251032347597398,0.03246647259726,0.0267340350482158,1402,"tags=19%, list=12%, signal=17%","4321/1281/1277/10631/5328/3914/9928/3655/5054/7070/26585/1942/3912/3956/25975/8500/7412/22795/3685/4192/2633/1308/2335/5796/6695/8573/5747/3037/55612/54453/3675/7057/10630/3911/1307/7422/4221/4323/8324/4739/3678/3915/23603/708/51330/3689/50509/4811/1029/604/3676/2932/5880/23499/3691/1020"
"GO:0031503","BP","GO:0031503","protein-containing complex localization",219,0.408009777094104,1.49047984400969,0.00251394923486395,0.03246647259726,0.0267340350482158,2321,"tags=32%, list=20%, signal=26%","57122/9631/10212/4599/22916/11260/55341/55706/332/545/6741/23212/22883/4600/23636/7884/7305/1759/79902/9371/56943/29107/7514/3181/65109/163/79023/7013/79228/51068/23165/5433/348995/55722/6059/10762/102/8480/9972/10921/55795/23381/23279/100101267/9688/2288/79659/55746/55110/6431/51668/3192/4686/4092/23225/117178/79989/57187/10898/8563/22994/28981/9984/7175/11020/81929/90410/1984/6426/9887"
"GO:0051972","BP","GO:0051972","regulation of telomerase activity",39,0.609240456043369,1.73008311988047,0.00252822800601702,0.0325951579956631,0.0268399991298017,1527,"tags=44%, list=13%, signal=38%","26585/4751/9212/3320/10576/3326/25913/4221/3181/8550/10728/10575/7013/65057/4609/4931/5073"
"GO:0031334","BP","GO:0031334","positive regulation of protein-containing complex assembly",201,0.41483813286739,1.50010870567018,0.00256763632069376,0.0330468354392527,0.0272119262176995,1907,"tags=25%, list=16%, signal=21%","4312/4314/6624/10563/5217/10095/7037/637/6119/3320/142/545/4478/9793/638/50807/6117/64581/7422/9530/81620/4233/23379/2071/7013/19/2968/22919/5908/55832/5704/84722/9557/29108/581/5216/2932/57180/389/5987/2764/1981/5058/578/11315/1236/5702/9780/1642/2017"
"GO:0050906","BP","GO:0050906","detection of stimulus involved in sensory perception",108,0.470324495746317,1.57869760258841,0.00260122779699625,0.0334222381059637,0.0275210459725167,482,"tags=7%, list=4%, signal=7%","1469/1301/55107/1472/5270/1470/64108/7852"
"GO:0007530","BP","GO:0007530","sex determination",20,-0.686666790811292,-1.8088796921148,0.00261181582327911,0.0335013048300062,0.0275861522930561,2296,"tags=50%, list=19%, signal=40%","190/2516/6736/4216/6662/54361/6715/6943/367/10370"
"GO:0070125","BP","GO:0070125","mitochondrial translational elongation",59,0.544329102719516,1.66568353739181,0.0026599651988639,0.0340027068705278,0.0279990243623699,2989,"tags=53%, list=25%, signal=39%","51373/11222/28957/28998/29088/63875/28977/29074/7818/51116/6183/51650/55037/65003/79590/26284/51073/10102/64960/7284/51642/64976/10573/65993/6182/65005/740/9801/51318/28973/54998"
"GO:0002467","BP","GO:0002467","germinal center formation",10,0.812848243215852,1.72503540187546,0.00266270821910303,0.0340027068705278,0.0279990243623699,1274,"tags=50%, list=11%, signal=45%","10563/7128/100/6868/604"
"GO:0110053","BP","GO:0110053","regulation of actin filament organization",209,-0.365048604629308,-1.42873711438784,0.0027667013444007,0.0349969286286527,0.0288177015145547,2090,"tags=28%, list=18%, signal=23%","6709/10787/23370/8976/5921/5063/10109/335/23191/4070/5756/256949/6840/120/10094/6366/2241/5580/10411/118/2316/10163/395/27236/6712/387/10458/2041/54361/85477/1440/10810/50853/2314/55607/9037/8440/1902/5295/11078/55616/55160/9353/2934/7111/6281/382/22998/11034/7168/6422/25802/6387/79933/23189/7082/29766/4653"
"GO:1901030","BP","GO:1901030","positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway",30,0.643955930961574,1.74023318065022,0.00280404462944664,0.0353264633547134,0.0290890519943371,2237,"tags=47%, list=19%, signal=38%","637/8626/7533/7029/7027/581/3002/2932/5366/578/1869/7531/4836/10971"
"GO:0048863","BP","GO:0048863","stem cell differentiation",222,0.400259585159724,1.46271975395045,0.00280902725044052,0.0353264633547134,0.0290890519943371,2737,"tags=37%, list=23%, signal=29%","4072/6591/26585/54517/7291/5708/5591/5698/90/2335/8626/23528/81606/5693/5692/5691/10213/10512/5610/5684/5709/5696/3911/23198/5688/8091/5690/23603/5685/5308/6664/5704/22823/3091/5682/865/56339/5717/3976/5689/5700/9221/54910/5719/3192/5683/29081/5695/1072/1947/655/1906/5716/5702/6929/6949/2625/5707/25920/5699/1909/182/4602/8321/79918/11137/10505/10197/8861/5788/5701/4851/5714/3084/11051/4488/5710/4054/5694/553115/7157/9698/3204"
"GO:0032479","BP","GO:0032479","regulation of type I interferon production",98,0.477259370580297,1.58046425642724,0.00281108108092294,0.0353264633547134,0.0290890519943371,1633,"tags=30%, list=14%, signal=26%","9636/7128/5437/6772/5591/3329/3428/9246/51191/3665/5440/3654/9111/5971/5435/929/23586/7097/1660/51728/5422/29108/140885/3148/7187/29110/9533/3661/1147"
"GO:0007005","BP","GO:0007005","mitochondrion organization",378,0.362601226661593,1.38664256464078,0.00281957080117699,0.0353264633547134,0.0290890519943371,2589,"tags=33%, list=22%, signal=26%","2537/4318/1513/10962/7037/637/1890/2730/54739/4599/3329/3320/142/8626/3099/8743/4600/638/5329/55486/79017/7533/54209/1759/1763/9530/55186/9650/2189/64216/4711/7029/9997/28978/51142/10981/7027/9361/79072/3091/4706/6720/4726/51287/9141/79135/54471/4358/2553/29108/9804/581/23400/3002/2932/5880/1525/9131/1020/10055/55669/7019/10953/51025/81892/23130/56993/5366/11331/578/2648/858/65084/4580/5245/11315/9093/54205/26519/292/11232/5716/2729/27429/10105/8934/54927/1869/2017/10989/7531/54968/10452/207/4836/55245/4710/6832/26520/10440/55750/55744/6742/10651/9167/23082/10971/9049/1050/55062/64422/51499/89941/80224/11040/4205/11140/7978/1386/79778/54332/10939/409"
"GO:0038061","BP","GO:0038061","NIK/NF-kappaB signaling",141,0.430790125159989,1.50272254816485,0.00283160359370026,0.0353786577891727,0.0291320307268119,2019,"tags=38%, list=17%, signal=32%","26585/1116/5708/5698/5693/5692/5691/10213/3654/8877/5610/5684/5709/5696/54209/23198/5688/5971/5690/329/929/8904/5685/5704/8795/6363/7097/5682/351/9516/6885/5717/5689/10920/192669/5700/11331/1147/5719/5683/5245/5695/811/655/1906/5716/5702/5707/7205/4792/207/11156/5699"
"GO:0048662","BP","GO:0048662","negative regulation of smooth muscle cell proliferation",42,-0.561851735411309,-1.70078194206779,0.0028331023113765,0.0353786577891727,0.0291320307268119,1894,"tags=48%, list=16%, signal=40%","2852/5728/5468/4881/4883/1027/3488/3162/3611/56998/3592/283/10891/9370/7168/57447/4969/9314/347/1264"
"GO:0006188","BP","GO:0006188","IMP biosynthetic process",10,0.810467854738677,1.71998371550274,0.00289140432891146,0.0360471282259506,0.0296824727876788,1710,"tags=80%, list=14%, signal=68%","471/3251/5471/158/10606/5198/271/2618"
"GO:0051973","BP","GO:0051973","positive regulation of telomerase activity",31,0.634018388914539,1.71644083941598,0.00290523485579628,0.0361598835840871,0.0297753195140137,1527,"tags=48%, list=13%, signal=42%","26585/4751/9212/3320/10576/3326/25913/3181/8550/10728/10575/65057/4609/4931/5073"
"GO:1904874","BP","GO:1904874","positive regulation of telomerase RNA localization to Cajal body",11,0.793177775559302,1.74317494441297,0.00297885369828652,0.0368938355582863,0.030379681375105,1777,"tags=64%, list=15%, signal=54%","8607/908/10576/22948/10575/10574/10856"
"GO:0031146","BP","GO:0031146","SCF-dependent proteasomal ubiquitin-dependent protein catabolic process",71,0.51672709735455,1.64085230338891,0.00300207889844739,0.036999520518385,0.0304667060871024,2019,"tags=41%, list=17%, signal=34%","9928/5708/5698/5693/5692/5691/10213/5684/5709/5696/23198/5688/5690/5685/5704/5682/5717/6502/5689/5700/5719/5683/5695/5716/5702/5707/899/26233/5699"
"GO:1901019","BP","GO:1901019","regulation of calcium ion transmembrane transporter activity",68,-0.483705940123255,-1.61448402312665,0.00307906678785051,0.0376413423660366,0.0309952047627262,2185,"tags=38%, list=18%, signal=31%","8291/2859/57158/28954/2281/785/2259/6717/6271/801/783/287/150/9992/6262/6786/1756/9104/3306/79026/481/845/6236/5350/30845/477"
"GO:0070317","BP","GO:0070317","negative regulation of G0 to G1 transition",33,0.625916067527781,1.70972091390059,0.00310828641727399,0.037698320258011,0.0310421223623038,2341,"tags=58%, list=20%, signal=46%","6241/11335/8317/2146/1111/1876/5932/7029/672/7027/5928/5888/8726/1869/6045/80012/23468/23512/3135"
"GO:0090670","BP","GO:0090670","RNA localization to Cajal body",15,0.750407578196342,1.7841335054604,0.00310867683927741,0.037698320258011,0.0310421223623038,2089,"tags=60%, list=18%, signal=49%","8607/908/10576/22948/10575/10574/5073/10856/55135"
"GO:0090671","BP","GO:0090671","telomerase RNA localization to Cajal body",15,0.750407578196342,1.7841335054604,0.00310867683927741,0.037698320258011,0.0310421223623038,2089,"tags=60%, list=18%, signal=49%","8607/908/10576/22948/10575/10574/5073/10856/55135"
"GO:0090672","BP","GO:0090672","telomerase RNA localization",15,0.750407578196342,1.7841335054604,0.00310867683927741,0.037698320258011,0.0310421223623038,2089,"tags=60%, list=18%, signal=49%","8607/908/10576/22948/10575/10574/5073/10856/55135"
"GO:0090685","BP","GO:0090685","RNA localization to nucleus",15,0.750407578196342,1.7841335054604,0.00310867683927741,0.037698320258011,0.0310421223623038,2089,"tags=60%, list=18%, signal=49%","8607/908/10576/22948/10575/10574/5073/10856/55135"
"GO:0046850","BP","GO:0046850","regulation of bone remodeling",43,0.585149163449764,1.68857264750915,0.00317359318311001,0.0383066719399546,0.0315430605266824,309,"tags=16%, list=3%, signal=16%","6696/26585/7037/7128/760/7107/4192"
"GO:0045023","BP","GO:0045023","G0 to G1 transition",35,0.623565244460966,1.73105866313705,0.00318619276615455,0.0383066719399546,0.0315430605266824,2341,"tags=57%, list=20%, signal=46%","6241/11335/8317/2146/1111/1876/5932/7029/672/7027/5928/5888/8726/5469/1869/6045/80012/23468/23512/3135"
"GO:0070316","BP","GO:0070316","regulation of G0 to G1 transition",35,0.623565244460966,1.73105866313705,0.00318619276615455,0.0383066719399546,0.0315430605266824,2341,"tags=57%, list=20%, signal=46%","6241/11335/8317/2146/1111/1876/5932/7029/672/7027/5928/5888/8726/5469/1869/6045/80012/23468/23512/3135"
"GO:0002063","BP","GO:0002063","chondrocyte development",23,0.694340937586059,1.7874093366555,0.00319545061260348,0.0383066719399546,0.0315430605266824,757,"tags=30%, list=6%, signal=29%","1301/871/23213/5744/22856/50515/6474"
"GO:0007272","BP","GO:0007272","ensheathment of neurons",120,-0.420845643015402,-1.53742501896903,0.00319697674543453,0.0383066719399546,0.0315430605266824,1586,"tags=28%, list=13%, signal=25%","4155/6285/5916/287/6663/256987/11076/83700/8890/79628/11202/79152/2064/10810/3611/8537/56288/9896/1902/64398/9921/1191/23114/58494/7504/443/51090/5354/5764/3400/23136/7851/4653/4118"
"GO:0008366","BP","GO:0008366","axon ensheathment",120,-0.420845643015402,-1.53742501896903,0.00319697674543453,0.0383066719399546,0.0315430605266824,1586,"tags=28%, list=13%, signal=25%","4155/6285/5916/287/6663/256987/11076/83700/8890/79628/11202/79152/2064/10810/3611/8537/56288/9896/1902/64398/9921/1191/23114/58494/7504/443/51090/5354/5764/3400/23136/7851/4653/4118"
"GO:0007031","BP","GO:0007031","peroxisome organization",72,-0.469438954528946,-1.58211288525974,0.00319940569081553,0.0383066719399546,0.0315430605266824,2188,"tags=35%, list=19%, signal=28%","54469/51024/23417/5195/5264/8504/7323/7321/8239/3155/5191/7316/8799/10455/373156/196743/6342/5825/3295/51/8309/1384/30/8310/2053"
"GO:0044344","BP","GO:0044344","cellular response to fibroblast growth factor stimulus",112,0.460973016402271,1.55433719106053,0.00322679295770491,0.0385734506257288,0.0317627354764091,1908,"tags=25%, list=16%, signal=21%","1277/10631/23213/10563/3576/5437/2730/22916/79801/81848/5440/7057/5436/23767/5435/2817/5433/9158/4804/3178/7072/4686/55614/2729/5431/2625/7474/5439"
